gene_name,ensembl,description,entrezgene
CR43927,FBgn0264548,,NA
alph,FBgn0086361,alphabet [Source:FlyBase;Acc:FBgn0086361],43481
ced-6,FBgn0029092,,35971
JTBR,FBgn0025820,,38235
Atf3,FBgn0028550,Activating transcription factor 3 [Source:FlyBase;Acc:FBgn0028550],43867
Irk3,FBgn0032706,Inwardly rectifying potassium channel 3 [Source:FlyBase;Acc:FBgn0032706],35131
CG13231,FBgn0033580,,36169
CR45285,FBgn0266823,,NA
CG42585,FBgn0260953,,318972
CG42585,FBgn0260953,,8674069
SmydA-9,FBgn0030102,"SET and MYND domain containing, arthropod-specific, member 9 [Source:FlyBase;Acc:FBgn0030102]",31859
mRpS2,FBgn0031639,mitochondrial ribosomal protein S2 [Source:FlyBase;Acc:FBgn0031639],33688
CG8031,FBgn0038110,,41601
Teh3,FBgn0040697,tipE homolog 3 [Source:FlyBase;Acc:FBgn0040697],50170
CR44287,FBgn0265314,,NA
pAbp,FBgn0265297,poly(A) binding protein [Source:FlyBase;Acc:FBgn0265297],37070
CG9795,FBgn0037234,,40545
CG13319,FBgn0033781,,36423
RhoGEF3,FBgn0264707,Rho guanine nucleotide exchange factor 3 [Source:FlyBase;Acc:FBgn0264707],38050
5SrRNA:CR33380,FBgn0053380,,NA
Or46a,FBgn0026388,Odorant receptor 46a [Source:FlyBase;Acc:FBgn0026388],2768728
CR43653,FBgn0263662,,NA
snoRNA:684,FBgn0065058,,NA
RhoGAP18B,FBgn0261461,Rho GTPase activating protein at 18B [Source:FlyBase;Acc:FBgn0261461],32898
Usp10,FBgn0052479,Ubiquitin specific protease 10 [Source:FlyBase;Acc:FBgn0052479],38103
l(2)k05911,FBgn0284244,lethal (2) k05911 [Source:FlyBase;Acc:FBgn0284244],34731
Nap1,FBgn0015268,Nucleosome assembly protein 1 [Source:FlyBase;Acc:FBgn0015268],37798
qsm,FBgn0028622,quasimodo [Source:FlyBase;Acc:FBgn0028622],47065
mod(mdg4),FBgn0002781,modifier of mdg4 [Source:FlyBase;Acc:FBgn0002781],49228
CR45981,FBgn0267643,,NA
CG7987,FBgn0038244,,41768
CR45938,FBgn0267600,,NA
CG43049,FBgn0262351,,12797937
CG10383,FBgn0032699,,35123
CG3744,FBgn0039240,,42972
CG5078,FBgn0037005,,40276
CG33969,FBgn0053969,,40252
CG5674,FBgn0032656,,35072
GluRIB,FBgn0264000,Glutamate receptor IB [Source:FlyBase;Acc:FBgn0264000],44484
CG13113,FBgn0032126,,34271
Drep4,FBgn0028406,DNA fragmentation factor-related protein 4 [Source:FlyBase;Acc:FBgn0028406],34734
Ir68a,FBgn0036150,Ionotropic receptor 68a [Source:FlyBase;Acc:FBgn0036150],39269
dpr10,FBgn0052057,defective proboscis extension response 10 [Source:FlyBase;Acc:FBgn0052057],39180
hfw,FBgn0001189,halfway [Source:FlyBase;Acc:FBgn0001189],31120
CG14260,FBgn0039504,,43287
fog,FBgn0000719,folded gastrulation [Source:FlyBase;Acc:FBgn0000719],33148
CG13613,FBgn0039193,,42910
CR45819,FBgn0267469,,NA
CR44697,FBgn0265908,,NA
Src64B,FBgn0262733,Src oncogene at 64B [Source:FlyBase;Acc:FBgn0262733],48973
CR45588,FBgn0267148,,NA
CG43345,FBgn0263050,,35387
CG17264,FBgn0031490,,33511
slam,FBgn0043854,slow as molasses [Source:FlyBase;Acc:FBgn0043854],33890
CG4658,FBgn0032170,,34325
CR43487,FBgn0263498,,NA
CG11601,FBgn0031244,,33197
CG8945,FBgn0030815,,32693
CG5953,FBgn0032587,,34985
Gr36a,FBgn0045487,Gustatory receptor 36a [Source:FlyBase;Acc:FBgn0045487],117488
CG14997,FBgn0035515,,38514
pre-mod(mdg4)-I,FBgn0266177,,19834930
mri,FBgn0035107,mrityu [Source:FlyBase;Acc:FBgn0035107],38028
Rbp6,FBgn0260943,RNA-binding protein 6 [Source:FlyBase;Acc:FBgn0260943],39919
Hsc70-1,FBgn0001216,Heat shock protein cognate 1 [Source:FlyBase;Acc:FBgn0001216],39542
CG3880,FBgn0035057,,37957
CstF50,FBgn0039867,Cleavage stimulation factor 50 kD subunit [Source:FlyBase;Acc:FBgn0039867],43734
CG32235,FBgn0047330,,251916
CG12617,FBgn0040996,,50470
mtSSB,FBgn0010438,mitochondrial single stranded DNA-binding protein [Source:FlyBase;Acc:FBgn0010438],41968
CG34367,FBgn0085396,,5740879
trv,FBgn0085391,trivet [Source:FlyBase;Acc:FBgn0085391],43362
CG46277,FBgn0283434,,26067076
deltaCOP,FBgn0028969,Coat Protein (coatomer) delta [Source:FlyBase;Acc:FBgn0028969],45250
CG16952,FBgn0030701,,32546
PyK,FBgn0267385,Pyruvate kinase [Source:FlyBase;Acc:FBgn0267385],42620
HP6,FBgn0031613,Heterochromatin protein 6 [Source:FlyBase;Acc:FBgn0031613],33661
CG15260,FBgn0028850,,34899
NijA,FBgn0036101,Ninjurin A [Source:FlyBase;Acc:FBgn0036101],39215
PIG-O,FBgn0034346,Phosphatidylinositol glycan anchor biosynthesis class O [Source:FlyBase;Acc:FBgn0034346],37118
Lfg,FBgn0025692,Lifeguard [Source:FlyBase;Acc:FBgn0025692],36418
Cpr56F,FBgn0034499,Cuticular protein 56F [Source:FlyBase;Acc:FBgn0034499],37299
Vha55,FBgn0005671,Vacuolar H[+]-ATPase 55kD subunit [Source:FlyBase;Acc:FBgn0005671],41550
ValRS-m,FBgn0035942,"Valyl-tRNA synthetase, mitochondrial [Source:FlyBase;Acc:FBgn0035942]",39023
S-Lap5,FBgn0033860,Sperm-Leucylaminopeptidase 5 [Source:FlyBase;Acc:FBgn0033860],36515
Naa20A,FBgn0031043,N(alpha)-acetyltransferase 20 A [Source:FlyBase;Acc:FBgn0031043],32962
MTPAP,FBgn0024360,mitochondrial poly(A) polymerase [Source:FlyBase;Acc:FBgn0024360],31081
CR14578,FBgn0260469,,NA
CR44121,FBgn0264952,,NA
Obp51a,FBgn0043530,Odorant-binding protein 51a [Source:FlyBase;Acc:FBgn0043530],246666
CG14252,FBgn0039462,,43238
Atf-2,FBgn0265193,Activating transcription factor-2 [Source:FlyBase;Acc:FBgn0265193],37978
mir-979,FBgn0262301,mir-979 stem loop [Source:FlyBase;Acc:FBgn0262301],NA
tRNA:Trp-CCA-2-4,FBgn0050208,transfer RNA:Tryptophan-CCA 2-4 [Source:FlyBase;Acc:FBgn0050208],NA
so,FBgn0003460,sine oculis [Source:FlyBase;Acc:FBgn0003460],35662
Psf1,FBgn0035194,,38136
Vml,FBgn0085362,Vitelline membrane-like [Source:FlyBase;Acc:FBgn0085362],5740271
Drat,FBgn0033188,Death resistor Adh domain containing target [Source:FlyBase;Acc:FBgn0033188],35687
pim,FBgn0003087,pimples [Source:FlyBase;Acc:FBgn0003087],34404
Sfp78E,FBgn0261059,Seminal fluid protein 78E [Source:FlyBase;Acc:FBgn0261059],8674005
CG31463,FBgn0051463,,40978
Su(dx),FBgn0003557,Suppressor of deltex [Source:FlyBase;Acc:FBgn0003557],33379
CR46127,FBgn0267802,,NA
Top2,FBgn0284220,Topoisomerase 2 [Source:FlyBase;Acc:FBgn0284220],35225
CG8170,FBgn0033365,,35908
CG4949,FBgn0030813,,32691
l(2)37Cd,FBgn0086445,lethal (2) 37Cd [Source:FlyBase;Acc:FBgn0086445],35193
CycA,FBgn0000404,Cyclin A [Source:FlyBase;Acc:FBgn0000404],39340
Tsp42El,FBgn0033134,Tetraspanin 42El [Source:FlyBase;Acc:FBgn0033134],35622
Hel89B,FBgn0022787,Helicase 89B [Source:FlyBase;Acc:FBgn0022787],41943
Cyp6a14,FBgn0033302,,35835
CR44171,FBgn0265060,,NA
CG14568,FBgn0037124,,40418
ema,FBgn0038427,endosomal maturation defective [Source:FlyBase;Acc:FBgn0038427],41992
snoRNA:Me18S-A1806,FBgn0086074,,NA
CG43402,FBgn0263321,,12797876
sinah,FBgn0259794,sina homologue [Source:FlyBase;Acc:FBgn0259794],39885
CG12883,FBgn0039538,,43326
CG10283,FBgn0032681,,35102
Klp64D,FBgn0004380,Kinesin-like protein at 64D [Source:FlyBase;Acc:FBgn0004380],38611
CG2681,FBgn0024997,,31258
Mpc1,FBgn0038662,Mitochondrial pyruvate carrier [Source:FlyBase;Acc:FBgn0038662],42268
CR43459,FBgn0263413,,NA
Sgs7,FBgn0003377,Salivary gland secretion 7 [Source:FlyBase;Acc:FBgn0003377],47198
CR45921,FBgn0267581,,NA
mt:tRNA:Cys-GCA,FBgn0013690,mitochondrial transfer RNA:Cysteine-GCA [Source:FlyBase;Acc:FBgn0013690],NA
CG15594,FBgn0037421,,40768
CR45590,FBgn0267150,,NA
CR43686,FBgn0263769,,NA
tRNA:Val-CAC-2-6,FBgn0012004,transfer RNA:Valine-CAC 2-6 [Source:FlyBase;Acc:FBgn0012004],NA
CG31286,FBgn0051286,,318662
CG7568,FBgn0039673,,43482
CG11790,FBgn0039265,,42999
CG34177,FBgn0085206,,5740338
Best1,FBgn0040238,Bestrophin 1 [Source:FlyBase;Acc:FBgn0040238],53431
UK114,FBgn0086691,,34897
Zip99C,FBgn0039714,Zinc/iron regulated transporter-related protein 99C [Source:FlyBase;Acc:FBgn0039714],43533
CG11249,FBgn0037115,,40409
CR46036,FBgn0267703,,NA
CG13694,FBgn0031219,,33169
CG33270,FBgn0053270,,2768982
CG6928,FBgn0036240,,39367
Zip88E,FBgn0038312,Zinc/iron regulated transporter-related protein 88E [Source:FlyBase;Acc:FBgn0038312],41847
CR45661,FBgn0267221,,NA
CG43091,FBgn0262537,,12798514
unc-45,FBgn0010812,uncoordinated 45 [Source:FlyBase;Acc:FBgn0010812],44910
CG5027,FBgn0036579,,39775
CG4613,FBgn0036427,,39586
RhoGAP5A,FBgn0029778,Rho GTPase activating protein at 5A [Source:FlyBase;Acc:FBgn0029778],31473
CR44788,FBgn0266023,,NA
CG43689,FBgn0263772,,31353
CG17027,FBgn0036553,,39742
Abi,FBgn0020510,Abelson interacting protein [Source:FlyBase;Acc:FBgn0020510],41718
fz3,FBgn0027343,frizzled 3 [Source:FlyBase;Acc:FBgn0027343],31023
Gpo-1,FBgn0022160,Glycerophosphate oxidase-1 [Source:FlyBase;Acc:FBgn0022160],47611
U26,FBgn0027780,,34175
CG33932,FBgn0066303,,338392
Tep5,FBgn0264845,Thioester-containing protein 5 [Source:FlyBase;Acc:FBgn0264845],35250
gas,FBgn0034736,gasoline [Source:FlyBase;Acc:FBgn0034736],37572
CG17121,FBgn0039043,,42721
snoRNA:Me28S-G2596,FBgn0086026,,NA
Act57B,FBgn0000044,Actin 57B [Source:FlyBase;Acc:FBgn0000044],37368
CG6592,FBgn0035669,,38687
CR46256,FBgn0267989,,NA
CR45933,FBgn0267595,,NA
CG13229,FBgn0033579,,36168
Syt7,FBgn0039900,Synaptotagmin 7 [Source:FlyBase;Acc:FBgn0039900],43783
Gale,FBgn0035147,UDP-galactose 4'-epimerase [Source:FlyBase;Acc:FBgn0035147],38076
CG7953,FBgn0028533,,34801
CG31064,FBgn0051064,,43277
fliI,FBgn0000709,flightless I [Source:FlyBase;Acc:FBgn0000709],33110
MCTS1,FBgn0029833,Malignant T cell amplified sequence 1 [Source:FlyBase;Acc:FBgn0029833],31536
RpS21,FBgn0015521,Ribosomal protein S21 [Source:FlyBase;Acc:FBgn0015521],33487
CG6805,FBgn0034179,,36911
Dad1,FBgn0263852,Defender against apoptotic cell death 1 [Source:FlyBase;Acc:FBgn0263852],34159
St4,FBgn0033887,Sulfotransferase 4 [Source:FlyBase;Acc:FBgn0033887],36548
Neurochondrin,FBgn0037447,,40796
Gr64e,FBgn0045476,Gustatory receptor 64e [Source:FlyBase;Acc:FBgn0045476],3771916
l(1)G0255,FBgn0028336,lethal (1) G0255 [Source:FlyBase;Acc:FBgn0028336],31605
Ady43A,FBgn0026602,,44750
SCCRO4,FBgn0036967,Squamous cell carcinoma-related oncogene 4 [Source:FlyBase;Acc:FBgn0036967],40231
CG11159,FBgn0034539,,37341
CR45005,FBgn0266357,,NA
SH3PX1,FBgn0040475,SH3 and PX domain containing 1 [Source:FlyBase;Acc:FBgn0040475],39136
crm,FBgn0000376,cramped [Source:FlyBase;Acc:FBgn0000376],NA
tRNA:Ala-AGC-2-4,FBgn0053534,transfer RNA:Alanine-AGC 2-4 [Source:FlyBase;Acc:FBgn0053534],NA
CG10738,FBgn0036368,,39516
CG42613,FBgn0261262,,42269
CG13049,FBgn0036592,,39788
Galphaq,FBgn0004435,G protein alpha q subunit [Source:FlyBase;Acc:FBgn0004435],36384
CG6878,FBgn0036488,,39656
CG15435,FBgn0031608,,33655
CG2200,FBgn0030447,,32258
CG5745,FBgn0038855,,42498
CR45165,FBgn0266675,,NA
Dic1,FBgn0027610,Dicarboxylate carrier 1 [Source:FlyBase;Acc:FBgn0027610],41640
CG43071,FBgn0262481,,12798340
CG14454,FBgn0037177,,40482
CG14454,FBgn0037177,,318036
CG33160,FBgn0053160,,326265
CR43461,FBgn0263415,,NA
CR44842,FBgn0266116,,NA
Or85d,FBgn0037594,Odorant receptor 85d [Source:FlyBase;Acc:FBgn0037594],41011
CG10077,FBgn0035720,,38756
pre-mod(mdg4)-J,FBgn0266176,,19836032
Hk,FBgn0263220,Hyperkinetic [Source:FlyBase;Acc:FBgn0263220],31955
mir-4952,FBgn0263554,mir-4952 stem loop [Source:FlyBase;Acc:FBgn0263554],NA
CG13023,FBgn0036677,,39894
CG14646,FBgn0037241,,40555
CanA1,FBgn0010015,Calcineurin A1 [Source:FlyBase;Acc:FBgn0010015],43670
piwi,FBgn0004872,P-element induced wimpy testis [Source:FlyBase;Acc:FBgn0004872],34521
btv,FBgn0023096,beethoven [Source:FlyBase;Acc:FBgn0023096],35073
mir-976,FBgn0262341,mir-976 stem loop [Source:FlyBase;Acc:FBgn0262341],NA
gskt,FBgn0046332,gasket [Source:FlyBase;Acc:FBgn0046332],318552
Pka-C2,FBgn0000274,"Protein kinase, cAMP-dependent, catalytic subunit 2 [Source:FlyBase;Acc:FBgn0000274]",43644
CG7924,FBgn0036416,,39574
CG11077,FBgn0039930,,43831
Gcn5,FBgn0020388,Gcn5 acetyltransferase [Source:FlyBase;Acc:FBgn0020388],39431
CG10602,FBgn0032721,,35146
CG32073,FBgn0052073,,326191
CG8771,FBgn0033766,,36397
His4:CG33901,FBgn0053901,,3771941
His4:CG33901,FBgn0053901,,3772254
His4:CG33901,FBgn0053901,,3772325
His4:CG33901,FBgn0053901,,3772319
His4:CG33901,FBgn0053901,,3772113
His4:CG33901,FBgn0053901,,3772129
His4:CG33901,FBgn0053901,,3771935
His4:CG33901,FBgn0053901,,3771854
His4:CG33901,FBgn0053901,,3772519
His4:CG33901,FBgn0053901,,3772211
His4:CG33901,FBgn0053901,,41773
His4:CG33901,FBgn0053901,,3772509
His4:CG33901,FBgn0053901,,3772666
His4:CG33901,FBgn0053901,,3772314
His4:CG33901,FBgn0053901,,3771908
His4:CG33901,FBgn0053901,,3771893
His4:CG33901,FBgn0053901,,3772317
His4:CG33901,FBgn0053901,,3771947
His4:CG33901,FBgn0053901,,3771938
His4:CG33901,FBgn0053901,,3772708
His4:CG33901,FBgn0053901,,3772172
His4:CG33901,FBgn0053901,,318846
His4:CG33901,FBgn0053901,,3772096
CG14564,FBgn0037131,,40425
CG44476,FBgn0265669,,19835307
CR41506,FBgn0085789,,NA
CG6628,FBgn0036072,,39183
godzilla,FBgn0037442,godzilla E3 ubiquitin protein ligase [Source:FlyBase;Acc:FBgn0037442],40791
CR44264,FBgn0265204,,NA
CR45759,FBgn0267323,,NA
tRNA:Thr-TGT-1-1,FBgn0051356,transfer RNA:Threonine-TGT 1-1 [Source:FlyBase;Acc:FBgn0051356],NA
CG13704,FBgn0035583,,38588
CG9498,FBgn0031801,,33885
CR30374,FBgn0050374,,NA
CG43085,FBgn0262531,,12797926
ppk9,FBgn0085398,pickpocket 9 [Source:FlyBase;Acc:FBgn0085398],37498
Rim,FBgn0053547,Rab3 interacting molecule [Source:FlyBase;Acc:FBgn0053547],42150
CG3594,FBgn0035063,,37964
CG10075,FBgn0035722,,38758
5SrRNA:CR33360,FBgn0053360,,NA
CR46023,FBgn0267687,,NA
CR45629,FBgn0267189,,NA
nolo,FBgn0051619,no long nerve cord [Source:FlyBase;Acc:FBgn0051619],35424
CG32271,FBgn0052271,,38392
Aplip1,FBgn0040281,APP-like protein interacting protein 1 [Source:FlyBase;Acc:FBgn0040281],53472
Wdr24,FBgn0027518,WD repeat domain 24 [Source:FlyBase;Acc:FBgn0027518],43505
MsR2,FBgn0264002,Myosuppressin receptor 2 [Source:FlyBase;Acc:FBgn0264002],38296
CG13067,FBgn0036589,,39785
mir-210,FBgn0262433,mir-210 stem loop [Source:FlyBase;Acc:FBgn0262433],NA
rho-5,FBgn0041723,rhomboid-5 [Source:FlyBase;Acc:FBgn0041723],2768944
CG30377,FBgn0050377,,50252
CR46212,FBgn0267932,,NA
Acp53Ea,FBgn0015584,Accessory gland protein 53Ea [Source:FlyBase;Acc:FBgn0015584],36874
Vsx2,FBgn0263512,Visual system homeobox 2 [Source:FlyBase;Acc:FBgn0263512],31469
CG3281,FBgn0260741,,41445
CG43235,FBgn0262880,,12798301
CR44722,FBgn0265933,,NA
CG32712,FBgn0052712,,318165
gprs,FBgn0024232,,36862
CG13481,FBgn0036421,,39579
CG34054,FBgn0054054,,3885601
His3:CG31613,FBgn0051613,,3772489
His3:CG31613,FBgn0051613,,3771723
His3:CG31613,FBgn0051613,,3772032
His3:CG31613,FBgn0051613,,3771771
His3:CG31613,FBgn0051613,,3772517
His3:CG31613,FBgn0051613,,3772370
His3:CG31613,FBgn0051613,,3772421
His3:CG31613,FBgn0051613,,3772607
His3:CG31613,FBgn0051613,,3772173
His3:CG31613,FBgn0051613,,3771729
His3:CG31613,FBgn0051613,,3772619
His3:CG31613,FBgn0051613,,318847
His3:CG31613,FBgn0051613,,3772552
His3:CG31613,FBgn0051613,,3772231
His3:CG31613,FBgn0051613,,3772518
His3:CG31613,FBgn0051613,,3772374
His3:CG31613,FBgn0051613,,3771792
His3:CG31613,FBgn0051613,,3772191
His3:CG31613,FBgn0051613,,3772198
His3:CG31613,FBgn0051613,,3772163
His3:CG31613,FBgn0051613,,3772149
His3:CG31613,FBgn0051613,,3772189
His3:CG31613,FBgn0051613,,3771959
Tk,FBgn0037976,Tachykinin [Source:FlyBase;Acc:FBgn0037976],41456
RNaseP:RNA,FBgn0046696,Ribonuclease P RNA [Source:FlyBase;Acc:FBgn0046696],NA
Got2,FBgn0001125,Glutamate oxaloacetate transaminase 2 [Source:FlyBase;Acc:FBgn0001125],33373
AGO2,FBgn0087035,Argonaute 2 [Source:FlyBase;Acc:FBgn0087035],39683
snoRNA:Psi28S-1175c,FBgn0083003,,NA
CR44453,FBgn0265646,,NA
CR44937,FBgn0266242,,NA
CG33458,FBgn0053458,,2768846
ergic53,FBgn0035909,,44679
CR45352,FBgn0266892,,NA
CG31221,FBgn0051221,,42325
CG14326,FBgn0038528,,42120
CG9503,FBgn0030598,,32424
CG31327,FBgn0051327,,318684
Elba3,FBgn0031621,Early boundary activity 3 [Source:FlyBase;Acc:FBgn0031621],33670
Zir,FBgn0031216,Zizimin-related [Source:FlyBase;Acc:FBgn0031216],33165
Tengl4,FBgn0037857,Testis EndoG-Like 4 [Source:FlyBase;Acc:FBgn0037857],41321
CG3107,FBgn0033005,,35475
ppk17,FBgn0032602,pickpocket 17 [Source:FlyBase;Acc:FBgn0032602],35006
RpI135,FBgn0003278,RNA polymerase I 135kD subunit [Source:FlyBase;Acc:FBgn0003278],33210
CG31922,FBgn0051922,,319028
gammaCOP,FBgn0028968,Coat Protein (coatomer) gamma [Source:FlyBase;Acc:FBgn0028968],43717
E(spl)m5-HLH,FBgn0002631,"Enhancer of split m5, helix-loop-helix [Source:FlyBase;Acc:FBgn0002631]",43158
Vps8,FBgn0035704,Vacuolar protein sorting 8 [Source:FlyBase;Acc:FBgn0035704],38735
CG42326,FBgn0259226,,35838
CG43124,FBgn0262587,,12798282
CR45373,FBgn0266913,,NA
CG18420,FBgn0028866,,2768924
CG2023,FBgn0037383,,40724
CG1416,FBgn0032961,,35426
CG13611,FBgn0039177,,42892
CG12007,FBgn0037293,,40617
CG13318,FBgn0037627,,41048
CG5888,FBgn0028523,,34980
CG31524,FBgn0051524,,318781
CG4975,FBgn0034266,,37016
scpr-A,FBgn0037889,SCP-containing protein A [Source:FlyBase;Acc:FBgn0037889],41358
tRNA:Asp-GTC-1-2,FBgn0051896,transfer RNA:Aspartic acid-GTC 1-2 [Source:FlyBase;Acc:FBgn0051896],NA
CG14967,FBgn0035420,,38395
CG4271,FBgn0031409,,33410
CR43983,FBgn0264715,,NA
Fbxl7,FBgn0038385,F-box and leucine-rich repeat protein 7 [Source:FlyBase;Acc:FBgn0038385],41935
CR46098,FBgn0267767,,NA
CG42296,FBgn0259192,,53544
CG17760,FBgn0033756,,36385
FucTB,FBgn0032117,,34260
CG11134,FBgn0030518,,32334
mrt,FBgn0039507,martik [Source:FlyBase;Acc:FBgn0039507],43291
CG31789,FBgn0051789,,318943
CG9630,FBgn0037561,,40974
Tsp42Ej,FBgn0033132,Tetraspanin 42Ej [Source:FlyBase;Acc:FBgn0033132],35620
Arc1,FBgn0033926,Activity-regulated cytoskeleton associated protein 1 [Source:FlyBase;Acc:FBgn0033926],36595
tRNA:Arg-TCG-2-1,FBgn0011952,transfer RNA:Arginine-TCG 2-1 [Source:FlyBase;Acc:FBgn0011952],NA
unc-119,FBgn0025549,,31664
CG31068,FBgn0051068,,318578
Duba,FBgn0036180,Deubiquitinating enzyme A [Source:FlyBase;Acc:FBgn0036180],39302
CG43191,FBgn0262820,,12798408
Dbi,FBgn0010387,Diazepam-binding inhibitor [Source:FlyBase;Acc:FBgn0010387],38784
Hydr1,FBgn0033382,alpha/beta hydrolase 1 [Source:FlyBase;Acc:FBgn0033382],35930
CG14969,FBgn0035440,,38415
CG11555,FBgn0086856,,33193
CR45041,FBgn0266401,,NA
Ilp6,FBgn0044047,Insulin-like peptide 6 [Source:FlyBase;Acc:FBgn0044047],31220
sNPF,FBgn0032840,short neuropeptide F precursor [Source:FlyBase;Acc:FBgn0032840],35286
Odc1,FBgn0013307,Ornithine decarboxylase 1 [Source:FlyBase;Acc:FBgn0013307],35766
CG40486,FBgn0263830,,3355162
twf,FBgn0038206,twinfilin [Source:FlyBase;Acc:FBgn0038206],41719
CR44662,FBgn0265873,,NA
CG6414,FBgn0029690,,31352
CG13615,FBgn0039199,,42916
Tsp29Fb,FBgn0032075,Tetraspanin 29Fb [Source:FlyBase;Acc:FBgn0032075],34212
Lis-1,FBgn0015754,Lissencephaly-1 [Source:FlyBase;Acc:FBgn0015754],36791
l(2)k09848,FBgn0284246,lethal (2) k09848 [Source:FlyBase;Acc:FBgn0284246],35536
Rm62,FBgn0003261,,40739
CG5522,FBgn0034158,,36881
tai,FBgn0041092,taiman [Source:FlyBase;Acc:FBgn0041092],34242
CG1492,FBgn0030361,,32164
pn,FBgn0003116,prune [Source:FlyBase;Acc:FBgn0003116],31194
nerfin-1,FBgn0028999,nervous fingers 1 [Source:FlyBase;Acc:FBgn0028999],44786
cd,FBgn0263986,cardinal [Source:FlyBase;Acc:FBgn0263986],42681
CR46013,FBgn0267677,,NA
CG12025,FBgn0035285,,38246
hb,FBgn0001180,hunchback [Source:FlyBase;Acc:FBgn0001180],41032
CG2104,FBgn0037365,,40702
pre-mod(mdg4)-W,FBgn0261843,,10178832
dor,FBgn0000482,Diabetes and obesity regulated [Source:FlyBase;Acc:FBgn0000482],NA
Mct1,FBgn0023549,Monocarboxylate transporter 1 [Source:FlyBase;Acc:FBgn0023549],31198
didum,FBgn0261397,dilute class unconventional myosin [Source:FlyBase;Acc:FBgn0261397],35680
CR44695,FBgn0265906,,NA
Glut1,FBgn0264574,Glucose transporter 1 [Source:FlyBase;Acc:FBgn0264574],38109
TpnC25D,FBgn0031692,Troponin C at 25D [Source:FlyBase;Acc:FBgn0031692],33752
Prx2540-1,FBgn0033520,Peroxiredoxin 2540-1 [Source:FlyBase;Acc:FBgn0033520],246663
CR46148,FBgn0267827,,NA
CR45000,FBgn0266351,,NA
CG15408,FBgn0031523,,33548
Acer,FBgn0016122,Angiotensin-converting enzyme-related [Source:FlyBase;Acc:FBgn0016122],34189
tRNA:Cys-GCA-1-2,FBgn0052289,transfer RNA:Cysteine-GCA 1-2 [Source:FlyBase;Acc:FBgn0052289],NA
CR46299,FBgn0283626,,NA
CG10217,FBgn0039113,,42809
CG31337,FBgn0051337,,318688
CR33491,FBgn0053491,,NA
CG46192,FBgn0267904,,26067070
BI-1,FBgn0035871,Bax Inhibitor-1 [Source:FlyBase;Acc:FBgn0035871],38936
CG31804,FBgn0051804,,318951
Osi22,FBgn0038133,Osiris 22 [Source:FlyBase;Acc:FBgn0038133],41632
CR46085,FBgn0267754,,NA
tst,FBgn0039117,twister [Source:FlyBase;Acc:FBgn0039117],42813
Spf45,FBgn0086683,,3355114
CR44864,FBgn0266158,,NA
Cyp4e1,FBgn0015034,Cytochrome P450-4e1 [Source:FlyBase;Acc:FBgn0015034],44632
CR46179,FBgn0267891,,NA
CG4630,FBgn0033809,,36458
snoRNA:Or-CD10,FBgn0065071,,NA
CG5731,FBgn0032192,,34355
CG13029,FBgn0036670,,39886
CG13601,FBgn0039126,,42826
BoYb,FBgn0037205,Brother of Yb [Source:FlyBase;Acc:FBgn0037205],40512
Mmp2,FBgn0033438,Matrix metalloproteinase 2 [Source:FlyBase;Acc:FBgn0033438],35997
mir-314,FBgn0262396,mir-314 stem loop [Source:FlyBase;Acc:FBgn0262396],NA
CG8773,FBgn0038135,,41634
CG3987,FBgn0038292,,41822
CG6674,FBgn0036063,,39174
Ipk2,FBgn0031267,,33236
Fmr1,FBgn0028734,,37528
CG13164,FBgn0061197,,36332
CR44652,FBgn0265863,,NA
Tmhs,FBgn0262624,Tetraspan membrane protein in hair cell stereocilia [Source:FlyBase;Acc:FBgn0262624],38251
Prp31,FBgn0036487,Pre-mRNA processing factor 31 [Source:FlyBase;Acc:FBgn0036487],39655
CR44346,FBgn0265446,,NA
Tom20,FBgn0036928,Translocase of outer membrane 20 [Source:FlyBase;Acc:FBgn0036928],40189
MFS9,FBgn0038799,Major Facilitator Superfamily Transporter 9 [Source:FlyBase;Acc:FBgn0038799],42426
CG3788,FBgn0034800,,37644
l(2)35Cc,FBgn0259982,lethal (2) 35Cc [Source:FlyBase;Acc:FBgn0259982],34893
CG14215,FBgn0031052,,32971
mthl12,FBgn0045442,methuselah-like 12 [Source:FlyBase;Acc:FBgn0045442],261599
CR45880,FBgn0267540,,NA
CG17271,FBgn0038829,,42463
Haspin,FBgn0046706,,3355064
CHOp24,FBgn0029709,,31382
CG11030,FBgn0031736,,33805
CG5213,FBgn0038345,,41892
CG12990,FBgn0030859,,32747
Cyp12a4,FBgn0038681,,42294
mib2,FBgn0086442,mind bomb 2 [Source:FlyBase;Acc:FBgn0086442],35170
CG32727,FBgn0265265,,318176
CG11475,FBgn0034687,,37513
tRNA:Gln-CTG-1-1,FBgn0050237,transfer RNA:Glutamine-CTG 1-1 [Source:FlyBase;Acc:FBgn0050237],NA
CG32413,FBgn0052413,,318018
CR46220,FBgn0267940,,NA
lncRNA:TS14,FBgn0265424,long noncoding RNA: testis-specific 14 [Source:FlyBase;Acc:FBgn0265424],NA
CG32392,FBgn0052392,,38751
CG31436,FBgn0051436,,318734
Cyp6a22,FBgn0013773,,49847
CG42500,FBgn0260226,,50032
CR44955,FBgn0266260,,NA
Pgd,FBgn0004654,Phosphogluconate dehydrogenase [Source:FlyBase;Acc:FBgn0004654],31185
mir-9376,FBgn0283547,mir-9376 stem loop [Source:FlyBase;Acc:FBgn0283547],NA
