gene_name,ensembl,description,entrezgene
,AT1G58643,Inositol-pentakisphosphate 2-kinase [Source:UniProtKB/TrEMBL;Acc:Q93WB3],842221
,AT1G58643,Inositol-pentakisphosphate 2-kinase [Source:UniProtKB/TrEMBL;Acc:Q93WB3],842228
,AT5G08450,Zinc finger CCCH domain protein [Source:UniProtKB/TrEMBL;Acc:Q8RWV9],830744
,AT5G14030,Translocon-associated protein subunit beta [Source:UniProtKB/TrEMBL;Acc:Q94BY3],831251
,AT1G48953,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G35066.1); Ha. [Source:TAIR;Acc:AT1G48953],6240581
,AT5G66080,Probable protein phosphatase 2C 79 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKX4],836740
GSTF8,AT2G47730,"Glutathione S-transferase F8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q96266]",819386
PP2B6,AT2G02310,Putative F-box protein PP2-B6 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVR0],814762
,AT4G11020,Uncharacterized protein AT4g11020 [Source:UniProtKB/TrEMBL;Acc:Q9SN53],826703
RNU1,AT3G50670,U1SNRNP [Source:UniProtKB/TrEMBL;Acc:A0A178VDW4],824230
,AT1G51440,"Phospholipase A1-Igamma3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C8J6]",841569
,AT2G07719,Uncharacterized mitochondrial protein AtMg00610 [Source:UniProtKB/Swiss-Prot;Acc:P93316],815393
,AT1G18871,unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT1G18871],6240969
LPXC5,AT1G25210,"Probable UDP-3-O-acyl-N-acetylglucosamine deacetylase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKB8]",10723064
LPXC5,AT1G25210,"Probable UDP-3-O-acyl-N-acetylglucosamine deacetylase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKB8]",839084
LPXC5,AT1G25210,"Probable UDP-3-O-acyl-N-acetylglucosamine deacetylase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKB8]",839094
LPXC5,AT1G25210,"Probable UDP-3-O-acyl-N-acetylglucosamine deacetylase 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKB8]",839102
,AT1G21610,Wound-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4HY28],838762
PER52,AT5G05340,Peroxidase 52 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLC0],830416
,AT5G45440,Probable disease resistance protein At5g45440 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHJ2],834580
ATENT6,AT4G05110,equilibrative nucleoside transporter 6 [Source:TAIR;Acc:AT4G05110],825856
CYCA2-1,AT5G25380,Cyclin-A2-1 [Source:UniProtKB/Swiss-Prot;Acc:Q39071],832610
,AT3G44080,Putative F-box/LRR-repeat protein At3g44080 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXQ4],823526
,AT1G79710,Probable folate-biopterin transporter 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SQN2],844310
,AT5G56920,Cystatin/monellin superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LTS8],835794
,AT5G38000,At5g38000 [Source:UniProtKB/TrEMBL;Acc:Q9LTB4],833779
GLCAT14B,AT5G15050,Beta-glucuronosyltransferase GlcAT14B [Source:UniProtKB/Swiss-Prot;Acc:Q9LFQ0],831357
,AT3G50370,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT3G50370],824199
WRKY40,AT1G80840,Probable WRKY transcription factor 40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH7],844423
,AT5G53670,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9FI09],835448
ORF152A,ATMG00440,Uncharacterized mitochondrial protein AtMg00440/AtMg01140 [Source:UniProtKB/Swiss-Prot;Acc:P93300],815377
,AT2G23160,F-box protein At2g23160 [Source:UniProtKB/Swiss-Prot;Acc:Q1KS79],816848
PRH,AT4G29940,Pathogenesis-related homeodomain protein [Source:UniProtKB/Swiss-Prot;Acc:P48785],829117
POT3,AT4G23640,TRH1 [Source:UniProtKB/TrEMBL;Acc:A0A384KFZ5],828464
,AT3G09550,Ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLR6],820112
,AT3G07568,Fanconi anemia group D2 protein [Source:UniProtKB/TrEMBL;Acc:Q8W482],819947
BS,AT5G44630,Alpha-barbatene synthase [Source:UniProtKB/Swiss-Prot;Acc:Q4KSH9],834491
,AT2G40900,WAT1-related protein At2g40900 [Source:UniProtKB/Swiss-Prot;Acc:F4IJ08],818687
SVR1,AT2G39140,"Putative ribosomal large subunit pseudouridine synthase SVR1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8L960]",818500
MEE60,AT5G05950,At5g05950 [Source:UniProtKB/TrEMBL;Acc:Q9FI91],830480
IDN2,AT3G48670,Protein INVOLVED IN DE NOVO 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ79],824027
BGAL10,AT5G63810,Beta-galactosidase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9FN08],836501
,AT5G02340,Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q9LZ91],831744
QCR7-1,AT4G32470,Cytochrome b-c1 complex subunit 7-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUU5],829382
RPN8B,AT3G11270,26S proteasome non-ATPase regulatory subunit 7 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q9C774],820298
CNGC11,AT2G46440,Cyclic nucleotide-gated ion channel 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKD6],819252
PSAT2,AT2G17630,"Phosphoserine aminotransferase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SHP0]",816270
,AT2G21105,,NA
,AT5G24100,Inactive leucine-rich repeat receptor-like serine/threonine-protein kinase At5g24100 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL63],832475
DER1,AT4G29330,Derlin-1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZU9],829054
,AT2G15470,Pectin lyase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IIG2],816039
GTS1,AT2G47790,WD repeat-containing protein GTS1 [Source:UniProtKB/Swiss-Prot;Acc:Q944S2],819391
,AT1G71300,Vps52 / Sac2 family [Source:TAIR;Acc:AT1G71300],843471
HINT3,AT5G48545,HINT3 [Source:UniProtKB/TrEMBL;Acc:A0A178UAY8],2746201
,AT1G49490,Leucine-rich repeat (LRR) family protein [Source:TAIR;Acc:AT1G49490],841373
,AT1G23645,F5O8.20 protein [Source:UniProtKB/TrEMBL;Acc:Q9ZUD0],28717261
CHC2,AT3G08530,Clathrin heavy chain 2 [Source:UniProtKB/Swiss-Prot;Acc:Q0WLB5],820001
HISN1B,AT1G09795,"ATP phosphoribosyltransferase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GSJ1]",837509
SIRK,AT2G19190,Senescence-induced receptor-like serine/threonine-protein kinase [Source:UniProtKB/Swiss-Prot;Acc:O64483],816436
NAP1;3,AT5G56950,Nucleosome assembly protein 1;3 [Source:UniProtKB/Swiss-Prot;Acc:Q94K07],835797
TIC,AT3G22380,Time for coffee [Source:UniProtKB/TrEMBL;Acc:B3H7F6],821807
SAP11,AT2G41835,Zinc finger AN1 and C2H2 domain-containing stress-associated protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ42],818783
,AT4G23590,Probable aminotransferase TAT4 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYP2],828459
RBK2,AT3G05140,RBK2 [Source:UniProtKB/TrEMBL;Acc:A0A384KHI2],819676
,AT1G48690,At1g48690 [Source:UniProtKB/TrEMBL;Acc:Q9C737],841291
CYCB2-2,AT4G35620,Cyclin-B2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q39070],829714
,AT3G29750,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:F4J487],822661
PER10,AT1G49570,Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178WK78],841381
,AT3G54500,BEST Arabidopsis thaliana protein match is: dentin sialophosphoprotein-related (TAIR:AT5G64170.1); Ha. [Source:TAIR;Acc:AT3G54500],824615
SPX3,AT2G45130,SPX domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5PP62],819120
GT17,AT1G68470,Probable xyloglucan galactosyltransferase GT17 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA34],843176
PER68,AT5G58400,Peroxidase 68 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVL1],835953
,AT2G39110,Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WSF6],818497
VTI11,AT5G39510,Vesicle transport v-SNARE 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SEL6],833947
AFC3,AT4G32660,At4g32660 [Source:UniProtKB/TrEMBL;Acc:A1L4Y9],829401
,AT1G75580,At1g75580 [Source:UniProtKB/TrEMBL;Acc:Q9LR00],843893
DR1,AT5G23090,AT5G23090 protein [Source:UniProtKB/TrEMBL;Acc:B9DHA9],832373
,AT5G45920,GDSL esterase/lipase At5g45920 [Source:UniProtKB/Swiss-Prot;Acc:Q6NMR9],834632
,AT3G52760,Protein YIPF [Source:UniProtKB/TrEMBL;Acc:Q9LXI9],824442
HIPP13,AT5G52750,Heavy metal-associated isoprenylated plant protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE2],835352
SPL7,AT5G18830,Squamosa promoter binding protein-like 7 [Source:UniProtKB/TrEMBL;Acc:F4JZI4],832001
,AT3G27460,SGF29 tudor-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LNL0],822367
CPK20,AT2G38910,CPK20 [Source:UniProtKB/TrEMBL;Acc:A0A178VWI7],818476
,AT3G62780,At3g62780 [Source:UniProtKB/TrEMBL;Acc:Q9LZI7],825453
SAP12,AT3G28210,Zinc finger AN1 domain-containing stress-associated protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q67YE6],822447
,AT3G47675,Ternary complex factor MIP1 leucine-zipper protein [Source:UniProtKB/TrEMBL;Acc:Q8L5Z2],2745949
,AT2G44360,Ecotropic viral integration site protein [Source:UniProtKB/TrEMBL;Acc:O64870],819043
HVA22E,AT5G50720,HVA22-like protein [Source:UniProtKB/TrEMBL;Acc:Q0IGM2],835144
MMZ3,AT2G36060,UEV1C [Source:UniProtKB/TrEMBL;Acc:A0A178VRN9],818179
FOX3,AT1G26400,Berberine bridge enzyme-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZC6],839182
,AT4G19470,Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:O49465],827688
,AT4G04360,Protein of unknown function (DUF1068) [Source:TAIR;Acc:AT4G04360],825756
PCMP-E96,AT3G25060,"Putative pentatricopeptide repeat-containing protein At3g25060, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LJR6]",822097
,AT2G07684,unknown protein; Ha. [Source:TAIR;Acc:AT2G07684],6240408
LBD7,AT1G72980,LBD7 [Source:UniProtKB/TrEMBL;Acc:A0A178W3W0],843629
,AT5G51840,At5g51840 [Source:UniProtKB/TrEMBL;Acc:Q2HIW6],835259
ERF6,AT4G17490,Ethylene-responsive transcription factor 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ91],827463
5MMP,AT1G59970,Metalloendoproteinase 5-MMP [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUJ5],842291
COP1,AT2G32950,FUS1 [Source:UniProtKB/TrEMBL;Acc:A0A178VXE2],817857
,AT3G26240,Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q9LTL7],822226
,AT3G04860,AT3g04860/T9J14_19 [Source:UniProtKB/TrEMBL;Acc:Q9CAV2],819646
,AT1G11520,Pliceosome associated protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LPY3],837695
,AT2G24420,AT2G24420 protein [Source:UniProtKB/TrEMBL;Acc:Q9ZQ26],816978
,AT1G30640,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4I6E4],839944
BZIP17,AT2G40950,bZIP transcription factor 17 [Source:UniProtKB/Swiss-Prot;Acc:O22208],818694
PAA2,AT5G21930,"Copper-transporting ATPase PAA2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:B9DFX7]",832253
UPS5,AT1G26440,Ureide permease 5 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z75],839185
FBX11,AT1G51320,Putative F-box only protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYD4],841555
PI4KG3,AT5G24240,Phosphatidylinositol 4-kinase gamma 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FNF8],832491
TGA3,AT1G22070,At1g22070 [Source:UniProtKB/TrEMBL;Acc:Q147Q9],838812
,AT4G25310,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SB32],828634
MLO14,AT1G26700,MLO-like protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q94KB1],839211
ESK1,AT3G55990,Protein ESKIMO 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY46],824765
,AT3G43940,Uncharacterized protein T15B3_80 [Source:UniProtKB/TrEMBL;Acc:Q9LXW5],823510
,AT5G27607,JAB1/Mov34/MPN/PAD-1 ubiquitin protease [Source:UniProtKB/TrEMBL;Acc:A0A1P8BGX5],28721203
WRKY54,AT2G40750,Probable WRKY transcription factor 54 [Source:UniProtKB/Swiss-Prot;Acc:Q93WU8],818670
PIP5K9,AT3G09920,Phosphatidylinositol 4-phosphate 5-kinase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q8L850],820151
GRXS14,AT3G54900,"Monothiol glutaredoxin-S14, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q84Y95]",824655
IAA26,AT3G16500,Auxin-responsive protein IAA26 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAL2],820898
DNMT2,AT5G25480,tRNA (cytosine(38)-C(5))-methyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JWT7],832623
,AT3G12910,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LSI4],820475
LHCB2.1,AT2G05100,photosystem II light harvesting complex gene 2.1 [Source:TAIR;Acc:AT2G05100],815058
,AT3G18510,ATP-dependent helicase/nuclease subunit [Source:UniProtKB/TrEMBL;Acc:Q8GXY3],821381
LCR64,AT1G73603,Defensin-like protein 178 [Source:UniProtKB/Swiss-Prot;Acc:P82778],3767692
,AT4G08876,Pyrophosphate-fructose-6-phosphate 1-phosphotransferase-related / pyrophosphate-dependent 6-phosphofructose-1-kinase-like protein [Source:UniProtKB/TrEMBL;Acc:Q3E7M8],826463
HMGB11,AT1G55650,Putative high mobility group B protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9LG02],842014
,AT5G65130,Integrase-type DNA-binding superfamily protein [Source:TAIR;Acc:AT5G65130],836637
ARF14,AT3G25730,AP2/ERF and B3 domain-containing transcription factor ARF14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS06],822164
,AT1G78180,Probable mitochondrial adenine nucleotide transporter BTL2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9R4],844154
,AT2G28960,Probable LRR receptor-like serine/threonine-protein kinase At2g28960 [Source:UniProtKB/Swiss-Prot;Acc:C0LGL4],817445
GAMMACAL2,AT3G48680,"Gamma carbonic anhydrase-like 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SMN1]",824029
EMB2761,AT2G04842,"Threonine--tRNA ligase, chloroplastic/mitochondrial 2 [Source:UniProtKB/Swiss-Prot;Acc:F4IFC5]",815029
,AT3G63360,Defensin-like protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1V4],825511
,AT1G55928,Nuclear speckle splicing regulatory-like protein (DUF2040) [Source:UniProtKB/TrEMBL;Acc:Q1G3Y7],3767464
WOX1,AT3G18010,WUSCHEL-related homeobox 1 [Source:UniProtKB/Swiss-Prot;Acc:Q6X7K0],821325
,AT4G18550,alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT4G18550],827587
,AT4G12000,SNARE associated Golgi protein family [Source:UniProtKB/TrEMBL;Acc:Q9SZ65],826807
,AT1G29880,"Glycine--tRNA ligase, mitochondrial 1 [Source:UniProtKB/Swiss-Prot;Acc:O23627]",839866
,AT3G01250,At3g01250 [Source:UniProtKB/TrEMBL;Acc:Q9MAD4],821184
,AT5G27280,A_TM021B04.14 protein [Source:UniProtKB/TrEMBL;Acc:O04646],832786
,AT1G53645,At1g53640/F22G10.8 [Source:UniProtKB/TrEMBL;Acc:Q9C8L9],841801
,AT3G46070,C2H2-type zinc finger family protein [Source:UniProtKB/TrEMBL;Acc:Q9LX86],823750
,AT3G19120,AT3g19120/MVI11_3 [Source:UniProtKB/TrEMBL;Acc:Q9LJL8],821446
SUS5,AT5G37180,sucrose synthase 5 [Source:TAIR;Acc:AT5G37180],833692
,AT3G21305,,28719294
SQE3,AT4G37760,Squalene epoxidase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYH2],829932
LYK2,AT3G01840,Protein LYK2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SGI7],820047
,AT2G20690,At2g20690/F5H14.34 [Source:UniProtKB/TrEMBL;Acc:Q9SKU8],816597
TOC159,AT4G02510,"Translocase of chloroplast 159, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O81283]",827934
,AT5G10110,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:Q8VZV8],830875
CYP76C3,AT2G45580,Cytochrome P450 76C3 [Source:UniProtKB/Swiss-Prot;Acc:O64638],819166
ADS2,AT2G31360,Delta-9 acyl-lipid desaturase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SID2],817694
PAE2,AT3G14290,Proteasome subunit alpha type-5-B [Source:UniProtKB/Swiss-Prot;Acc:Q42134],820649
,AT3G23090,TPX2 (Targeting protein for Xklp2) protein family [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQY2],821884
UBC11,AT3G08690,Ubiquitin-conjugating enzyme E2 11 [Source:UniProtKB/Swiss-Prot;Acc:P35134],820016
AHK4,AT2G01830,Histidine kinase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5U0],814714
,AT3G48540,Cytidine/deoxycytidylate deaminase family protein [Source:UniProtKB/TrEMBL;Acc:Q1PEH3],824013
,AT4G34750,SAUR-like auxin-responsive protein family [Source:UniProtKB/TrEMBL;Acc:O65694],829627
,AT1G06240,Uncharacterized protein At1g06240 [Source:UniProtKB/TrEMBL;Acc:Q8H109],837134
,AT5G05050,Cysteine proteinases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FF69],830387
ALAAT2,AT1G72330,alanine aminotransferase 2 [Source:TAIR;Acc:AT1G72330],843565
,AT3G48343,,28719388
VAMP727,AT3G54300,Vesicle-associated membrane protein 727 [Source:UniProtKB/Swiss-Prot;Acc:Q9M376],824597
,AT5G42470,At5g42470 [Source:UniProtKB/TrEMBL;Acc:Q5XF81],834254
,AT5G51380,F-box protein At5g51380 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGN3],835212
,AT4G28150,Uncharacterized protein At4g28150 [Source:UniProtKB/TrEMBL;Acc:Q8GUN3],828930
,AT3G36659,Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JC28],819850
MSSP1,AT1G20840,TMT1 [Source:UniProtKB/TrEMBL;Acc:A0A178W059],838676
GRXC6,AT4G33040,Glutaredoxin-C6 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9S3],829441
UBC15,AT1G45050,Ubiquitin-conjugating enzyme 15 [Source:UniProtKB/Swiss-Prot;Acc:P42743],841072
PPAN,AT5G61770,PETER PAN-like protein [Source:UniProtKB/TrEMBL;Acc:F4K3M1],836299
MRS2-4,AT3G58970,MRS2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178VB54],825066
FPG1,AT1G52500,Formamidopyrimidine-DNA glycosylase [Source:UniProtKB/Swiss-Prot;Acc:O80358],841681
,AT5G58750,At5g58750 [Source:UniProtKB/TrEMBL;Acc:Q9LUY6],835989
,AT3G13010,HAT transposon superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LDB0],820487
PP2A2,AT1G10430,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07098],837583
,AT3G01820,"Probable adenylate kinase 7, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8L7W7]",821071
PARG2,AT2G31865,poly(ADP-ribose) glycohydrolase 2 [Source:TAIR;Acc:AT2G31865],817744
NDC80,AT3G54630,Kinetochore protein NDC80 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9M1G5],824628
,AT1G05670,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A068FPW3],837074
,AT5G66240,Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8RXD8],836756
FRS1,AT4G19990,FAR1-related sequence 1 [Source:UniProtKB/TrEMBL;Acc:F4JU19],827744
,AT4G18380,F-box protein At4g18380 [Source:UniProtKB/Swiss-Prot;Acc:O49508],827567
,AT1G64110,p-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I5A3],842716
,AT2G16710,Iron-sulfur cluster biosynthesis family protein [Source:UniProtKB/TrEMBL;Acc:F4ILA9],816172
,AT5G47050,SBP (S-ribonuclease binding protein) family protein [Source:UniProtKB/TrEMBL;Acc:Q9FJQ8],834751
,AT1G65220,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q93ZY6],842829
,AT1G13635,DNA glycosylase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HSJ2],2745751
,AT4G27415,unknown protein; Ha. [Source:TAIR;Acc:AT4G27415],2745727
FTSH3,AT2G29080,"ATP-dependent zinc metalloprotease FTSH 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q84WU8]",817456
,AT4G03635,F-box/LRR protein [Source:UniProtKB/TrEMBL;Acc:Q1G3K0],5008119
,AT5G45095,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q8GZ89],834542
NPF2.1,AT3G45720,Protein NRT1/ PTR FAMILY 2.1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M171],823714
,AT5G65000,CMP-sialic acid transporter 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8LES0],836624
TIF3I1,AT2G46280,Eukaryotic translation initiation factor 3 subunit I [Source:UniProtKB/Swiss-Prot;Acc:Q38884],819236
PGDH1,AT4G34200,D-3-phosphoglycerate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178UWV4],829568
,AT2G19870,tRNA/rRNA methyltransferase (SpoU) family protein [Source:UniProtKB/TrEMBL;Acc:Q8W497],816506
,AT5G35660,Glycine-rich protein family [Source:UniProtKB/TrEMBL;Acc:Q9FJS3],3771291
,AT3G15548,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:B3H4Q8],6241436
,AT5G34908,Protein of unknown function (DUF784) [Source:TAIR;Acc:AT5G34908],5008239
ANR1,AT2G14210,AGAMOUS-like 44 [Source:TAIR;Acc:AT2G14210],815907
MBD7,AT5G59800,Methyl-CpG-binding domain-containing protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJF4],836101
,AT3G54530,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1PEF3],824618
,AT1G54950,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G07690.1); Ha. [Source:TAIR;Acc:AT1G54950],841935
VHA-A1,AT2G28520,V-type proton ATPase subunit a1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWZ7],817400
ORF107E,ATMG00850,Uncharacterized mitochondrial protein AtMg00850 [Source:UniProtKB/Swiss-Prot;Acc:P92522],NA
PSAL,AT4G12800,photosystem I subunit l [Source:TAIR;Acc:AT4G12800],826892
,AT3G62900,CW-type Zinc Finger [Source:UniProtKB/TrEMBL;Acc:F4IZK5],825465
,AT3G54410,Uncharacterized protein T12E18_100 [Source:UniProtKB/TrEMBL;Acc:Q9M2U6],824607
CAX5,AT1G55730,Vacuolar cation/proton exchanger 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8L783],842022
,AT1G07310,Calcium-dependent lipid-binding (CaLB domain) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LNV0],837242
,AT1G77230,At1g77230 [Source:UniProtKB/TrEMBL;Acc:Q8VZL0],844059
BGLU18,AT1G52400,Beta-D-glucopyranosyl abscisate beta-glucosidase [Source:UniProtKB/Swiss-Prot;Acc:Q9SE50],841670
,AT5G60580,RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K0E2],836179
,AT5G24790,Uncharacterized protein AT5g24790 [Source:UniProtKB/TrEMBL;Acc:Q9FT41],832548
,AT5G48780,Disease resistance protein (TIR-NBS class) [Source:UniProtKB/TrEMBL;Acc:F4K383],834936
,AT5G41490,F-box protein At5g41490 [Source:UniProtKB/Swiss-Prot;Acc:Q9FH73],834150
NRPB5A,AT3G22320,DNA-directed RNA polymerases II and IV subunit 5A [Source:UniProtKB/Swiss-Prot;Acc:O81098],821801
,AT5G22820,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:C0Z225],832345
,AT2G22345,Putative defensin-like protein 72 [Source:UniProtKB/Swiss-Prot;Acc:Q2V2S9],3768035
EML4,AT2G44440,Protein EMSY-LIKE 4 [Source:UniProtKB/Swiss-Prot;Acc:Q08A72],819051
,AT4G30993,Calcineurin-like metallo-phosphoesterase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8GW42],829225
,AT3G57440,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q6DYC0],824911
,AT5G60260,unknown protein; Ha. [Source:TAIR;Acc:AT5G60260],836148
BCA2,AT5G14740,"Beta carbonic anhydrase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42737]",831326
MED22A,AT1G16430,Mediator of RNA polymerase II transcription subunit 22a [Source:UniProtKB/Swiss-Prot;Acc:Q9SA42],838213
SDH1-1,AT5G66760,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A178UAN3]",836809
LCR83,AT5G54225,Putative defensin-like protein 70 [Source:UniProtKB/Swiss-Prot;Acc:P82792],3771507
,AT1G27752,Ubiquitin system component Cue protein [Source:UniProtKB/TrEMBL;Acc:B3H6L4],5007732
TIM14-2,AT3G09700,Mitochondrial import inner membrane translocase subunit TIM14-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SF33],820127
,AT2G16580,Putative auxin-induced protein [Source:UniProtKB/TrEMBL;Acc:Q9SI60],816158
,AT5G47510,Sec14p-like phosphatidylinositol transfer family protein [Source:TAIR;Acc:AT5G47510],834801
,AT3G50390,At3g50390 [Source:UniProtKB/TrEMBL;Acc:A2RVN9],824203
PCR1,AT1G14880,Protein PLANT CADMIUM RESISTANCE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQU2],838053
