gene_name,ensembl,description,entrezgene
bli-2,WBGene00000252,BLIstered cuticle  [Source:UniProtKB/TrEMBL;Acc:O01904],191611
bli-3,WBGene00000253,Dual oxidase 1  [Source:UniProtKB/Swiss-Prot;Acc:O61213],171608
bli-4,WBGene00000254,Endoprotease bli-4  [Source:UniProtKB/Swiss-Prot;Acc:P51559],172333
bli-5,WBGene00000255,Kunitz-type protein bli-5  [Source:UniProtKB/Swiss-Prot;Acc:O62247],185812
bli-6,WBGene00000256,BLIstered cuticle  [Source:UniProtKB/TrEMBL;Acc:Q8MXR1],177399
bmk-1,WBGene00000257,Kinesin-like protein  [Source:UniProtKB/TrEMBL;Acc:G5EGL7],179948
bpl-1,WBGene00000259,"Biotin Protein Ligase; Biotin protein ligase, holocarboxylase synthetase (70.9 kD) alternative variant b  [Source:UniProtKB/TrEMBL;Acc:G5ECZ9]",174039
bra-1,WBGene00000262,BMP Receptor Associated protein family  [Source:UniProtKB/TrEMBL;Acc:Q20741],181481
F23H11.5,WBGene00000263,,175254
brc-1,WBGene00000264,BRCa homolog (Tumor suppressor gene Brca1)  [Source:UniProtKB/TrEMBL;Acc:B6VQ61],175499
brd-1,WBGene00000265,BRCA1-associated RING domain protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q21209],175959
bre-1,WBGene00000266,"GDP-mannose 4,6 dehydratase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q18801]",177717
bre-2,WBGene00000267,"Beta-1,3-galactosyltransferase bre-2  [Source:UniProtKB/Swiss-Prot;Acc:Q6QMT2]",189753
bre-3,WBGene00000268,"Beta-1,4-mannosyltransferase bre-3  [Source:UniProtKB/Swiss-Prot;Acc:Q03562]",176332
bre-4,WBGene00000269,"Beta-1,4-N-acetylgalactosaminyltransferase bre-4  [Source:UniProtKB/Swiss-Prot;Acc:Q9GUM2]",190668
bre-5,WBGene00000270,"Beta-1,3-galactosyltransferase bre-5  [Source:UniProtKB/Swiss-Prot;Acc:Q95US5]",178142
brf-1,WBGene00000271,BRF (Transcription factor) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A131MCT5],174199
bro-1,WBGene00000272,BROther (Drosophila tx factor partner) homolog  [Source:UniProtKB/TrEMBL;Acc:Q95ZL9],172158
brp-1,WBGene00000273,Bypass of Response to Pheromone in yeast  [Source:UniProtKB/TrEMBL;Acc:I2HAF4],176637
btf-1,WBGene00000274,BTAF (TBP-associated factor) homolog  [Source:UniProtKB/TrEMBL;Acc:G5EF07],174965
bub-1,WBGene00000275,Mitotic checkpoint serine/threonine-protein kinase bub-1  [Source:UniProtKB/Swiss-Prot;Acc:Q21776],172468
byn-1,WBGene00000276,Cell adhesion protein byn-1  [Source:UniProtKB/Swiss-Prot;Acc:Q20932],175968
cab-1,WBGene00000277,,181382
cah-1,WBGene00000279,Carbonic AnHydrase  [Source:UniProtKB/TrEMBL;Acc:A0A131MB23],186231
cah-2,WBGene00000280,Putative carbonic anhydrase-like protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q18932],174218
cah-3,WBGene00000281,Putative carbonic anhydrase 3  [Source:UniProtKB/Swiss-Prot;Acc:Q27504],181713
cah-4,WBGene00000282,Carbonic AnHydrase  [Source:UniProtKB/TrEMBL;Acc:Q8WQD8],181478
cah-5,WBGene00000283,Putative carbonic anhydrase 5  [Source:UniProtKB/Swiss-Prot;Acc:Q10462],180972
cah-6,WBGene00000284,Carbonic AnHydrase  [Source:UniProtKB/TrEMBL;Acc:O02637],189049
cal-1,WBGene00000285,Calmodulin-like protein  [Source:UniProtKB/Swiss-Prot;Acc:P04630],179715
cal-2,WBGene00000286,CALmodulin related genes; Calmodulin-like protein  [Source:UniProtKB/TrEMBL;Acc:G5EEG0],182789
cal-3,WBGene00000287,CALmodulin related genes  [Source:UniProtKB/TrEMBL;Acc:U4PQW9],177143
cal-4,WBGene00000288,CALmodulin related genes  [Source:UniProtKB/TrEMBL;Acc:G5EF93],177945
cam-1,WBGene00000289,Tyrosine-protein kinase receptor cam-1  [Source:UniProtKB/Swiss-Prot;Acc:G5EGK5],174473
cap-1,WBGene00000292,F-actin-capping protein subunit alpha  [Source:UniProtKB/Swiss-Prot;Acc:P34685],177497
cap-2,WBGene00000293,F-actin-capping protein subunit beta  [Source:UniProtKB/Swiss-Prot;Acc:P34686],174673
cas-1,WBGene00000294,Adenylyl cyclase-associated protein  [Source:UniProtKB/TrEMBL;Acc:H2L023],181729
cat-1,WBGene00000295,,180837
cat-2,WBGene00000296,Tyrosine 3-monooxygenase  [Source:UniProtKB/Swiss-Prot;Acc:P90986],173411
cat-4,WBGene00000298,GTP cyclohydrolase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q19980],179472
cav-1,WBGene00000301,Caveolin-1  [Source:UniProtKB/Swiss-Prot;Acc:Q94051],177815
cav-2,WBGene00000302,Caveolin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q18879],179838
C04A11.t1,WBGene00000308,,NA
C05C9.t1,WBGene00000310,,NA
C05C9.t2,WBGene00000311,,NA
cbp-1,WBGene00000366,,176380
cca-1,WBGene00000367,Voltage-dependent T-type calcium channel subunit alpha  [Source:UniProtKB/TrEMBL;Acc:G5EBS2],181045
ccb-1,WBGene00000368,"Calcium Channel, Beta subunit  [Source:UniProtKB/TrEMBL;Acc:O01661]",171933
ccf-1,WBGene00000369,CCR4-NOT transcription complex subunit 7  [Source:UniProtKB/Swiss-Prot;Acc:Q17345],176625
ccg-1,WBGene00000370,Conserved Cysteine/Glycine domain protein  [Source:UniProtKB/TrEMBL;Acc:Q9NA39],178426
cco-1,WBGene00000371,Cytochrome C Oxidase  [Source:UniProtKB/TrEMBL;Acc:P90849],172832
cyp-13A7,WBGene00000372,Putative cytochrome P450 CYP13A7  [Source:UniProtKB/Swiss-Prot;Acc:Q27519],188362
cyp-14A5,WBGene00000373,CYtochrome P450 family  [Source:UniProtKB/TrEMBL;Acc:Q27531],178926
cyp-31A1,WBGene00000374,,NA
cyp-44A1,WBGene00000375,Probable cytochrome P450 CYP44  [Source:UniProtKB/Swiss-Prot;Acc:Q09660],173936
ccr-4,WBGene00000376,CCR (Yeast CCR4/NOT complex component) homolog; CCR4  [Source:UniProtKB/TrEMBL;Acc:G5EE09],178184
cct-1,WBGene00000377,T-complex protein 1 subunit alpha  [Source:UniProtKB/Swiss-Prot;Acc:P41988],174318
cct-2,WBGene00000378,T-complex protein 1 subunit beta  [Source:UniProtKB/Swiss-Prot;Acc:P47207],174421
cct-4,WBGene00000379,T-complex protein 1 subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:P47208],174330
cct-5,WBGene00000380,T-complex protein 1 subunit epsilon  [Source:UniProtKB/Swiss-Prot;Acc:P47209],175588
cct-6,WBGene00000381,T-complex protein 1 subunit zeta  [Source:UniProtKB/Swiss-Prot;Acc:P46550],175819
cdc-6,WBGene00000382,Cell Division Cycle related  [Source:UniProtKB/TrEMBL;Acc:P91155],172029
cdc-14,WBGene00000383,Cell Division Cycle related  [Source:UniProtKB/TrEMBL;Acc:A0A0K3ATW0],173945
cdc-25.1,WBGene00000386,M-phase inducer phosphatase cdc-25.1  [Source:UniProtKB/Swiss-Prot;Acc:O44552],172353
cdc-25.2,WBGene00000387,M-phase inducer phosphatase cdc-25.2  [Source:UniProtKB/Swiss-Prot;Acc:O44628],178645
cdc-25.3,WBGene00000388,M-phase inducer phosphatase cdc-25.3  [Source:UniProtKB/Swiss-Prot;Acc:P30634],176260
cdc-25.4,WBGene00000389,Cell Division Cycle related  [Source:UniProtKB/TrEMBL;Acc:Q21762],191612
cdc-42,WBGene00000390,Cell division control protein 42 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q05062],174233
cdd-1,WBGene00000391,Cytidine deaminase  [Source:UniProtKB/TrEMBL;Acc:Q22922],183546
cdd-2,WBGene00000392,Cytidine deaminase  [Source:UniProtKB/TrEMBL;Acc:Q20628],186044
cdf-1,WBGene00000393,Cation diffusion facilitator family protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q95QW4],180923
cdh-3,WBGene00000395,Cadherin-3  [Source:UniProtKB/Swiss-Prot;Acc:P34616],176085
cdh-4,WBGene00000396,Cadherin-4  [Source:UniProtKB/TrEMBL;Acc:A0A1C3NSI5],175590
cdh-5,WBGene00000397,CaDHerin family  [Source:UniProtKB/TrEMBL;Acc:X5M8R9],177671
cdh-7,WBGene00000399,CaDHerin family  [Source:UniProtKB/TrEMBL;Acc:O62328],175143
cdh-9,WBGene00000401,CaDHerin family  [Source:UniProtKB/TrEMBL;Acc:Q21035],186608
cdh-10,WBGene00000402,CaDHerin family  [Source:UniProtKB/TrEMBL;Acc:Q5F4U0],183476
casy-1,WBGene00000403,CAlSYntenin/Alcadein homolog; Calsyntenin  [Source:UniProtKB/TrEMBL;Acc:G5ED46],174006
cdk-1,WBGene00000405,Cyclin-dependent kinase 1  [Source:UniProtKB/Swiss-Prot;Acc:P34556],176374
cdk-4,WBGene00000406,Cyclin-dependent kinase 4 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9XTR1],181472
cdk-5,WBGene00000407,Cyclin-dependent-like kinase 5  [Source:UniProtKB/Swiss-Prot;Acc:G5ECH7],176774
cdk-7,WBGene00000408,Cyclin-dependent kinase 7  [Source:UniProtKB/Swiss-Prot;Acc:G5EFV5],171784
cdk-8,WBGene00000409,Cyclin-dependent kinase 8  [Source:UniProtKB/Swiss-Prot;Acc:P90866],172677
cdk-9,WBGene00000410,Probable cyclin-dependent kinase 9  [Source:UniProtKB/Swiss-Prot;Acc:Q9TVL3],173023
cdl-1,WBGene00000411,Histone RNA hairpin-binding protein  [Source:UniProtKB/Swiss-Prot;Acc:Q09599],174659
cdr-1,WBGene00000412,CaDmium Responsive; Cadmium-inducible lysosomal protein CDR-1  [Source:UniProtKB/TrEMBL;Acc:G5EE89],180064
cdt-1,WBGene00000413,CDT (S. pombe CDC10 Dependent Transcript) homolog  [Source:UniProtKB/TrEMBL;Acc:Q86S68],171896
cec-1,WBGene00000414,Chromo domain-containing protein cec-1  [Source:UniProtKB/Swiss-Prot;Acc:P34618],176190
ced-1,WBGene00000415,Cell death abnormality protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9XWD6],173064
ced-2,WBGene00000416,Cell death abnormality protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9NHC3],176968
ced-3,WBGene00000417,Cell death protein 3 Cell death protein 3 subunit 1 Cell death protein 3 subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:P42573],178272
ced-4,WBGene00000418,Cell death protein 4  [Source:UniProtKB/Swiss-Prot;Acc:P30429],175643
ced-5,WBGene00000419,CED-5  [Source:UniProtKB/TrEMBL;Acc:G5EEN3],177942
ced-6,WBGene00000420,Cell death protein 6  [Source:UniProtKB/Swiss-Prot;Acc:O76337],175773
ced-7,WBGene00000421,ABC transporter ced-7  [Source:UniProtKB/Swiss-Prot;Acc:P34358],176352
ced-8,WBGene00000422,Cell death abnormality protein 8  [Source:UniProtKB/Swiss-Prot;Acc:O17386],184190
ced-9,WBGene00000423,Apoptosis regulator ced-9  [Source:UniProtKB/Swiss-Prot;Acc:P41958],3565776
ced-10,WBGene00000424,Ras-related protein ced-10  [Source:UniProtKB/Swiss-Prot;Acc:Q03206],177111
ced-11,WBGene00000425,,176288
ced-12,WBGene00000426,Cell death abnormality protein 12  [Source:UniProtKB/Swiss-Prot;Acc:Q8STE5],172890
ced-13,WBGene00000427,,191625
ceh-1,WBGene00000428,Homeobox protein ceh-1  [Source:RefSeq peptide;Acc:NP_508796],191614
ceh-2,WBGene00000429,Homeobox protein ceh-2  [Source:UniProtKB/Swiss-Prot;Acc:G5ECT8],191615
ceh-5,WBGene00000430,Homeobox protein ceh-5  [Source:UniProtKB/Swiss-Prot;Acc:P20269],191616
ceh-6,WBGene00000431,Homeobox protein ceh-6  [Source:UniProtKB/Swiss-Prot;Acc:P20268],172640
ceh-7,WBGene00000432,Homeobox protein ceh-7  [Source:UniProtKB/Swiss-Prot;Acc:P20270],174391
ceh-8,WBGene00000433,Homeobox protein ceh-8  [Source:UniProtKB/Swiss-Prot;Acc:Q94398],191617
ceh-9,WBGene00000434,Homeobox protein ceh-9  [Source:UniProtKB/Swiss-Prot;Acc:P56407],267057
ceh-10,WBGene00000435,Homeobox protein ceh-10  [Source:UniProtKB/Swiss-Prot;Acc:P41935],175811
ceh-12,WBGene00000436,Homeobox protein ceh-12  [Source:UniProtKB/Swiss-Prot;Acc:P17487],172255
ceh-13,WBGene00000437,Homeobox protein ceh-13  [Source:UniProtKB/Swiss-Prot;Acc:P17488],176069
ceh-14,WBGene00000438,Homeobox protein ceh-14  [Source:UniProtKB/Swiss-Prot;Acc:P20271],181012
ceh-16,WBGene00000439,Homeobox protein engrailed-like ceh-16  [Source:UniProtKB/Swiss-Prot;Acc:P34326],191618
ceh-17,WBGene00000440,C. Elegans Homeobox; CEH-17  [Source:UniProtKB/TrEMBL;Acc:G5EC89],172059
ceh-18,WBGene00000441,Homeobox protein ceh-18  [Source:UniProtKB/Swiss-Prot;Acc:P41934],180671
ceh-19,WBGene00000442,Homeobox protein ceh-19  [Source:UniProtKB/Swiss-Prot;Acc:P26797],177590
ceh-20,WBGene00000443,Homeobox protein ceh-20  [Source:UniProtKB/Swiss-Prot;Acc:P41779],3565545
ceh-21,WBGene00000444,Homeobox protein ceh-21  [Source:UniProtKB/Swiss-Prot;Acc:Q22811],180504
ceh-22,WBGene00000445,Homeobox protein ceh-22  [Source:UniProtKB/Swiss-Prot;Acc:P41936],179485
ceh-23,WBGene00000446,Homeobox protein ceh-23  [Source:UniProtKB/Swiss-Prot;Acc:P34663],176096
ceh-24,WBGene00000447,Homeobox protein ceh-24  [Source:UniProtKB/Swiss-Prot;Acc:Q9NLC2],179877
pros-1,WBGene00000448,Homeobox protein prospero homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:P34522],176137
ceh-27,WBGene00000449,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL;Acc:Q9XVN4],185853
ceh-28,WBGene00000450,C. Elegans Homeobox; NK-2 family homeodomain protein CEH-28  [Source:UniProtKB/TrEMBL;Acc:G5EE18],191619
ceh-30,WBGene00000451,Homeobox protein ceh-30  [Source:UniProtKB/Swiss-Prot;Acc:Q22909],191620
ceh-31,WBGene00000452,Homeobox protein ceh-31  [Source:UniProtKB/Swiss-Prot;Acc:Q22910],191621
ceh-32,WBGene00000453,Homeobox protein ceh-32  [Source:UniProtKB/Swiss-Prot;Acc:Q23175],179603
ceh-33,WBGene00000454,Homeobox protein ceh-33  [Source:UniProtKB/Swiss-Prot;Acc:Q94166],191622
ceh-34,WBGene00000455,Homeobox protein ceh-34  [Source:UniProtKB/Swiss-Prot;Acc:Q94165],178919
ceh-36,WBGene00000457,Homeobox protein ceh-36  [Source:UniProtKB/Swiss-Prot;Acc:Q93352],181529
ceh-37,WBGene00000458,Homeobox protein ceh-37  [Source:UniProtKB/Swiss-Prot;Acc:Q93356],181530
ceh-38,WBGene00000459,Homeobox protein ceh-38  [Source:UniProtKB/Swiss-Prot;Acc:Q19720],174136
ceh-39,WBGene00000460,Homeobox protein ceh-39  [Source:UniProtKB/Swiss-Prot;Acc:Q22812],180505
ceh-40,WBGene00000461,Homeobox protein ceh-40  [Source:UniProtKB/Swiss-Prot;Acc:Q19503],191624
ceh-41,WBGene00000462,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL;Acc:Q22810],180503
ceh-43,WBGene00000463,Homeobox protein ceh-43  [Source:UniProtKB/Swiss-Prot;Acc:Q18273],175581
ceh-44,WBGene00000464,Homeobox protein cut-like ceh-44  [Source:UniProtKB/Swiss-Prot;Acc:Q9BL02],175372
cpg-1,WBGene00000465,Chondroitin proteoglycan 1  [Source:UniProtKB/Swiss-Prot;Acc:Q17802],175586
cel-1,WBGene00000466,mRNA-capping enzyme Polynucleotide 5'-triphosphatase mRNA guanylyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q17607],172814
cep-1,WBGene00000467,Transcription factor cep-1  [Source:UniProtKB/Swiss-Prot;Acc:Q20646],172616
ces-1,WBGene00000468,CES-1; CEll death Specification  [Source:UniProtKB/TrEMBL;Acc:G5ECN8],185718
ces-2,WBGene00000469,Cell death specification protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q94126],173365
cey-1,WBGene00000472,C. Elegans Y-box  [Source:UniProtKB/TrEMBL;Acc:O62213],174690
cey-2,WBGene00000473,C. Elegans Y-box  [Source:UniProtKB/TrEMBL;Acc:P91306],172219
cey-3,WBGene00000474,C. Elegans Y-box  [Source:UniProtKB/TrEMBL;Acc:P91398],172211
cey-4,WBGene00000475,C. Elegans Y-box  [Source:UniProtKB/TrEMBL;Acc:G5EDV3],176516
cfi-1,WBGene00000476,AT-rich interactive domain-containing protein cfi-1  [Source:UniProtKB/Swiss-Prot;Acc:O02326],188793
cft-1,WBGene00000477,Cystic Fibrosis Transmembrane conductance regulator homolog  [Source:UniProtKB/TrEMBL;Acc:Q95QV2],178939
cfz-2,WBGene00000478,Frizzled-2  [Source:UniProtKB/Swiss-Prot;Acc:G5ECQ2],178768
cgh-1,WBGene00000479,ATP-dependent RNA helicase cgh-1  [Source:UniProtKB/Swiss-Prot;Acc:Q95YF3],176061
cgp-1,WBGene00000480,GTP-binding protein cgp-1  [Source:UniProtKB/Swiss-Prot;Acc:Q18905],178540
cha-1,WBGene00000481,Choline O-acetyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:P32756],24105307
chd-3,WBGene00000482,Chromodomain-helicase-DNA-binding protein 3 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q22516],181421
che-1,WBGene00000483,Transcription factor che-1  [Source:UniProtKB/Swiss-Prot;Acc:Q966L8],183847
che-2,WBGene00000484,CHE-2 protein  [Source:UniProtKB/TrEMBL;Acc:G5EGF0],180401
che-3,WBGene00000485,Cytoplasmic dynein 2 heavy chain 1  [Source:UniProtKB/Swiss-Prot;Acc:Q19542],172593
che-6,WBGene00000487,,182823
che-7,WBGene00000488,Innexin  [Source:UniProtKB/TrEMBL;Acc:A0A131MB60],184979
che-11,WBGene00000490,,179666
che-12,WBGene00000491,Crescerin-like protein che-12  [Source:UniProtKB/Swiss-Prot;Acc:Q17423],179433
che-13,WBGene00000492,Intraflagellar transport protein che-13  [Source:UniProtKB/Swiss-Prot;Acc:Q93833],186607
che-14,WBGene00000493,CHE-14 protein  [Source:UniProtKB/TrEMBL;Acc:G5EEW0],172240
chs-1,WBGene00000496,CHitin Synthase; Chitin synthase 1  [Source:UniProtKB/TrEMBL;Acc:G5ECD6],172508
chs-2,WBGene00000497,CHitin Synthase; Chitin synthase 2  [Source:UniProtKB/TrEMBL;Acc:G5EBQ8],173405
chk-1,WBGene00000498,Serine/threonine-protein kinase chk-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9N3Z3],3565921
chk-2,WBGene00000499,Serine/threonine-protein kinase chk-2  [Source:UniProtKB/Swiss-Prot;Acc:Q9U1Y5],180304
chn-1,WBGene00000500,C-term of Hsp70-iNteracting protein (CHIP family); Hsp70-interacting protein  [Source:UniProtKB/TrEMBL;Acc:G5ECY6],172303
cho-1,WBGene00000501,High-affinity choline transporter 1  [Source:UniProtKB/Swiss-Prot;Acc:O02228],178274
chp-1,WBGene00000502,CHORD Protein; CHORD containing protein  [Source:UniProtKB/TrEMBL;Acc:G5EEI8],172138
cht-1,WBGene00000503,Probable endochitinase  [Source:UniProtKB/Swiss-Prot;Acc:Q11174],180628
cic-1,WBGene00000506,Cyclin-C  [Source:UniProtKB/Swiss-Prot;Acc:Q9TYP2],175357
cit-1.1,WBGene00000507,Cyclin-T1.1  [Source:UniProtKB/Swiss-Prot;Acc:P34425],176125
cit-1.2,WBGene00000508,Cyclin-T1.2  [Source:UniProtKB/Swiss-Prot;Acc:P34424],176126
cka-1,WBGene00000509,Choline Kinase A  [Source:UniProtKB/TrEMBL;Acc:B3GWD5],177807
cka-2,WBGene00000510,Choline kinase A2  [Source:UniProtKB/Swiss-Prot;Acc:Q22942],180703
ckb-1,WBGene00000511,Choline kinase B1  [Source:UniProtKB/Swiss-Prot;Acc:P46558],181904
ckb-2,WBGene00000512,Choline kinase B2  [Source:UniProtKB/Swiss-Prot;Acc:P46559],175565
ckb-3,WBGene00000513,Putative choline kinase B3  [Source:UniProtKB/Swiss-Prot;Acc:P46560],181905
ckb-4,WBGene00000514,Choline Kinase B  [Source:UniProtKB/TrEMBL;Acc:Q9GZF3],184864
ckc-1,WBGene00000515,Choline Kinase C  [Source:UniProtKB/TrEMBL;Acc:Q86MJ6],188971
cki-1,WBGene00000516,Cyclin-dependent kinase inhibitor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q22197],174260
cki-2,WBGene00000517,CKI family (Cyclin-dependent Kinase Inhibitor); Cyclin-dependent kinase inhibitor  [Source:UniProtKB/TrEMBL;Acc:G5EEJ2],174261
ckk-1,WBGene00000518,Calcium/calmodulin-dependent protein kinase kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q3Y416],182278
cku-70,WBGene00000519,Caenorhabditis KU  [Source:UniProtKB/TrEMBL;Acc:Q9U2D2],176546
cku-80,WBGene00000520,ATP-dependent DNA helicase II subunit 2  [Source:UniProtKB/TrEMBL;Acc:Q21829],175578
cky-1,WBGene00000521,CKY homolog; Putative transcription factor C15C8.2  [Source:UniProtKB/TrEMBL;Acc:G5EFA5],179743
clc-1,WBGene00000522,CLaudin-like in Caenorhabditis  [Source:UniProtKB/TrEMBL;Acc:Q93198],181293
clc-2,WBGene00000523,Clc-like protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q11085],180999
clc-3,WBGene00000524,CLaudin-like in Caenorhabditis  [Source:UniProtKB/TrEMBL;Acc:Q23532],180625
clc-4,WBGene00000525,CLaudin-like in Caenorhabditis  [Source:UniProtKB/TrEMBL;Acc:Q22191],188095
clc-5,WBGene00000526,Clc-like protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q9NGJ7],181000
cle-1,WBGene00000527,CLE-1C protein; CoLlagen with Endostatin domain  [Source:UniProtKB/TrEMBL;Acc:G5EDQ4],172678
clh-1,WBGene00000528,Chloride channel protein  [Source:UniProtKB/TrEMBL;Acc:G5EDQ0],174821
clh-2,WBGene00000529,Chloride channel protein  [Source:UniProtKB/TrEMBL;Acc:G5EG93],174738
clh-3,WBGene00000530,Chloride channel protein clh-3  [Source:UniProtKB/Swiss-Prot;Acc:Q9BMK9],174187
clh-4,WBGene00000531,Chloride channel protein  [Source:UniProtKB/TrEMBL;Acc:Q95ZP4],180687
clh-5,WBGene00000532,Chloride channel protein  [Source:UniProtKB/TrEMBL;Acc:G5EGT4],174449
clh-6,WBGene00000533,Chloride channel protein  [Source:UniProtKB/TrEMBL;Acc:G5EC75],179655
cpi-2,WBGene00000534,Cystatin  [Source:UniProtKB/TrEMBL;Acc:G5ECM9],178992
cpi-1,WBGene00000535,Cystatin  [Source:UniProtKB/TrEMBL;Acc:G5EDZ9],177372
clk-1,WBGene00000536,"5-demethoxyubiquinone hydroxylase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P48376]",175729
clk-2,WBGene00000537,Telomere length regulation protein clk-2  [Source:UniProtKB/Swiss-Prot;Acc:Q95YE9],176065
cln-3.1,WBGene00000539,Battenin  [Source:UniProtKB/TrEMBL;Acc:G5EBM4],179559
cln-3.2,WBGene00000540,Battenin  [Source:UniProtKB/TrEMBL;Acc:G5ECU8],172171
cln-3.3,WBGene00000541,Battenin  [Source:UniProtKB/TrEMBL;Acc:G5EES1],179249
clp-1,WBGene00000542,Calpain clp-1  [Source:UniProtKB/Swiss-Prot;Acc:P34308],176122
clp-2,WBGene00000543,CaLPain family  [Source:UniProtKB/TrEMBL;Acc:Q22143],175618
clp-3,WBGene00000544,CaLPain family  [Source:UniProtKB/TrEMBL;Acc:Q9U2B2],173089
clp-4,WBGene00000545,CaLPain family  [Source:UniProtKB/TrEMBL;Acc:Q8IAA9],175326
clp-6,WBGene00000546,CaLPain family  [Source:UniProtKB/TrEMBL;Acc:Q9N4B2],190738
clp-7,WBGene00000547,CaLPain family  [Source:UniProtKB/TrEMBL;Acc:U4PMH7],176953
clr-1,WBGene00000548,Receptor-type tyrosine-protein phosphatase  [Source:UniProtKB/Swiss-Prot;Acc:H2KZM6],3565419
cls-2,WBGene00000549,CLASP family of microtubule-binding proteins  [Source:UniProtKB/TrEMBL;Acc:K8ESK4],176280
clu-1,WBGene00000550,Clustered mitochondria protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:P34466],176341
clx-1,WBGene00000551,CoLlagen sequence X-hybridizing  [Source:UniProtKB/TrEMBL;Acc:Q18756],177556
cmd-1,WBGene00000552,Calmodulin  [Source:UniProtKB/Swiss-Prot;Acc:O16305],178614
cmk-1,WBGene00000553,Calcium/calmodulin-dependent protein kinase type 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9TXJ0],176989
cnb-1,WBGene00000554,Protein phosphatase 2B regulatory subunit cnb-1  [Source:UniProtKB/Swiss-Prot;Acc:G5EDN6],179572
cnc-1,WBGene00000555,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:O44615],187726
cnc-2,WBGene00000556,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:O44611],178637
cnc-3,WBGene00000557,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:O44612],178636
cnc-4,WBGene00000558,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:O44613],178635
cnc-5,WBGene00000559,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:O44614],187729
cnc-6,WBGene00000560,CaeNaCin (Caenorhabditis bacteriocin)  [Source:UniProtKB/TrEMBL;Acc:Q9N3V6],175324
cnd-1,WBGene00000561,Neurogenic differentiation factor 1  [Source:UniProtKB/Swiss-Prot;Acc:P46581],183212
cng-1,WBGene00000562,Cyclic Nucleotide Gated channel  [Source:UniProtKB/TrEMBL;Acc:A8WI01],180004
cng-3,WBGene00000563,Cyclic Nucleotide Gated channel  [Source:UniProtKB/TrEMBL;Acc:Q7Z205],3565463
cnk-1,WBGene00000564,Connector enhancer of kinase suppressor of ras  [Source:UniProtKB/Swiss-Prot;Acc:G5EEW9],187518
