gene_name,ensembl,description,entrezgene
BX548060.1,ENSDARG00000096256,,NA
trim9,ENSDARG00000039123,tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043],336099
tbc1d4,ENSDARG00000075156,"TBC1 domain family, member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-9881]",321065
ttc23,ENSDARG00000022160,tetratricopeptide repeat domain 23 [Source:ZFIN;Acc:ZDB-GENE-050419-126],558875
cd79a,ENSDARG00000037473,"CD79a molecule, immunoglobulin-associated alpha [Source:ZFIN;Acc:ZDB-GENE-100922-201]",798792
si:ch211-135n15.1,ENSDARG00000088867,si:ch211-135n15.1 [Source:ZFIN;Acc:ZDB-GENE-131127-408],NA
itgb1bp1,ENSDARG00000007169,integrin beta 1 binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-051113-264],641420
slc24a1,ENSDARG00000041431,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1 [Source:ZFIN;Acc:ZDB-GENE-060503-191]",558299
wfs1b,ENSDARG00000074617,Wolfram syndrome 1b (wolframin) [Source:ZFIN;Acc:ZDB-GENE-050809-19],556580
ccnq,ENSDARG00000037537,cyclin Q [Source:ZFIN;Acc:ZDB-GENE-050522-495],553650
ensab,ENSDARG00000061644,endosulfine alpha b [Source:ZFIN;Acc:ZDB-GENE-060526-294],100317933
irx4a,ENSDARG00000035648,iroquois homeobox 4a [Source:ZFIN;Acc:ZDB-GENE-040426-1825],402999
AL845295.1,ENSDARG00000096435,,NA
nomo,ENSDARG00000078592,nodal modulator [Source:ZFIN;Acc:ZDB-GENE-040826-3],446115
phpt1,ENSDARG00000045567,phosphohistidine phosphatase 1 [Source:ZFIN;Acc:ZDB-GENE-040801-85],445172
arhgef1b,ENSDARG00000055837,Rho guanine nucleotide exchange factor (GEF) 1b [Source:ZFIN;Acc:ZDB-GENE-060616-136],557983
olfcg3,ENSDARG00000104854,"olfactory receptor C family, g3 [Source:ZFIN;Acc:ZDB-GENE-060503-159]",100004682
phax,ENSDARG00000044298,phosphorylated adaptor for RNA export [Source:ZFIN;Acc:ZDB-GENE-040822-42],445490
hormad1,ENSDARG00000040254,HORMA domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040718-49],436630
FP101875.1,ENSDARG00000093755,,NA
snx3,ENSDARG00000008678,sorting nexin 3 [Source:ZFIN;Acc:ZDB-GENE-030131-921],563511
si:dkey-199m13.4,ENSDARG00000103471,si:dkey-199m13.4 [Source:ZFIN;Acc:ZDB-GENE-110913-41],799713
ddx31,ENSDARG00000035507,DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 [Source:ZFIN;Acc:ZDB-GENE-030131-3973],325248
cuedc1a,ENSDARG00000068716,CUE domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-061027-344],768297
si:dkey-251i10.3,ENSDARG00000042520,si:dkey-251i10.3 [Source:ZFIN;Acc:ZDB-GENE-060526-271],553498
ssna1,ENSDARG00000101300,Sjogren syndrome nuclear autoantigen 1 [Source:ZFIN;Acc:ZDB-GENE-081104-255],561124
gdpd2,ENSDARG00000073870,glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62],563198
CT027807.1,ENSDARG00000105582,,NA
si:ch73-338d8.5,ENSDARG00000105269,si:ch73-338d8.5 [Source:ZFIN;Acc:ZDB-GENE-141212-126],NA
rbbp8l,ENSDARG00000087032,retinoblastoma binding protein 8-like [Source:ZFIN;Acc:ZDB-GENE-030131-3078],324358
si:ch211-266k22.6,ENSDARG00000091799,si:ch211-266k22.6 [Source:ZFIN;Acc:ZDB-GENE-120215-250],101884201
ormdl2,ENSDARG00000058022,ORMDL sphingolipid biosynthesis regulator 2 [Source:ZFIN;Acc:ZDB-GENE-060331-113],677753
babam2,ENSDARG00000038863,BRISC and BRCA1 A complex member 2 [Source:ZFIN;Acc:ZDB-GENE-050417-299],550474
AL732515.1,ENSDARG00000095199,,NA
dmrt2b,ENSDARG00000070013,doublesex and mab-3 related transcription factor 2b [Source:ZFIN;Acc:ZDB-GENE-080813-1],558970
brwd3,ENSDARG00000035540,bromodomain and WD repeat domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-100921-43],553209
si:dkeyp-122a9.1,ENSDARG00000091954,si:dkeyp-122a9.1 [Source:ZFIN;Acc:ZDB-GENE-060503-651],100034634
gpia,ENSDARG00000012987,glucose-6-phosphate isomerase a [Source:ZFIN;Acc:ZDB-GENE-020513-2],246094
CR848844.1,ENSDARG00000097536,,NA
slc39a8,ENSDARG00000056757,"solute carrier family 39 (zinc transporter), member 8 [Source:ZFIN;Acc:ZDB-GENE-050419-124]",NA
rxfp3.3a2,ENSDARG00000062111,relaxin family peptide receptor 3.3a2 [Source:ZFIN;Acc:ZDB-GENE-121030-2],100149732
lrp13,ENSDARG00000023479,low-density lipoprotein receptor related-protein 13 [Source:ZFIN;Acc:ZDB-GENE-130729-1],562438
rccd1,ENSDARG00000071074,RCC1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3552],100536575
abo,ENSDARG00000019207,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase) [Source:ZFIN;Acc:ZDB-GENE-081104-23]",563897
si:dkeyp-122a9.2,ENSDARG00000093116,si:dkeyp-122a9.2 [Source:ZFIN;Acc:ZDB-GENE-060503-745],100034504
CU468723.1,ENSDARG00000101345,,NA
olfcg4,ENSDARG00000099773,"olfactory receptor C family, g4 [Source:ZFIN;Acc:ZDB-GENE-060503-66]",100148438
GDPGP1,ENSDARG00000097155,GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360],560896
cd248a,ENSDARG00000103713,"CD248 molecule, endosialin a [Source:ZFIN;Acc:ZDB-GENE-030131-2084]",323364
clcn6,ENSDARG00000032577,chloride channel 6 [Source:ZFIN;Acc:ZDB-GENE-030131-2056],568122
zfhx3,ENSDARG00000103057,zinc finger homeobox 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7577],100333211
CR559945.1,ENSDARG00000102239,,NA
si:dkey-285e18.5,ENSDARG00000093665,si:dkey-285e18.5 [Source:ZFIN;Acc:ZDB-GENE-120703-44],NA
nol7,ENSDARG00000075795,nucleolar protein 7 [Source:ZFIN;Acc:ZDB-GENE-030131-9100],558911
aak1b,ENSDARG00000077686,AP2 associated kinase 1b [Source:ZFIN;Acc:ZDB-GENE-091118-25],100534954
lrrc74a,ENSDARG00000060062,leucine rich repeat containing 74A [Source:ZFIN;Acc:ZDB-GENE-131127-263],NA
BX571701.2,ENSDARG00000092640,,NA
nkl.3,ENSDARG00000089202,NK-lysin tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-131127-147],103909013
wdr48b,ENSDARG00000038543,WD repeat domain 48b [Source:ZFIN;Acc:ZDB-GENE-030131-6622],334682
erfl3,ENSDARG00000062801,Ets2 repressor factor like 3 [Source:ZFIN;Acc:ZDB-GENE-090529-4],565909
BX322530.1,ENSDARG00000088741,"ash1 (absent, small, or homeotic)-like (Drosophila) pseudogene [Source:NCBI gene;Acc:100537860]",100537860
cart2,ENSDARG00000045832,cocaine- and amphetamine-regulated transcript 2 [Source:ZFIN;Acc:ZDB-GENE-050417-23],550232
FP016142.5,ENSDARG00000101845,,NA
si:ch73-205h11.1,ENSDARG00000096757,si:ch73-205h11.1 [Source:ZFIN;Acc:ZDB-GENE-130603-92],NA
si:dkey-285e18.6,ENSDARG00000098144,si:dkey-285e18.6 [Source:ZFIN;Acc:ZDB-GENE-120709-86],NA
cxcr1,ENSDARG00000052088,chemokine (C-X-C motif) receptor 1 [Source:ZFIN;Acc:ZDB-GENE-070302-4],NA
gatd3a,ENSDARG00000020618,glutamine amidotransferase like class 1 domain containing 3A [Source:ZFIN;Acc:ZDB-GENE-050417-147],550355
pola1,ENSDARG00000045308,"polymerase (DNA directed), alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030114-9]",317740
tm7sf3,ENSDARG00000093658,transmembrane 7 superfamily member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1770],565343
ccdc13,ENSDARG00000063451,coiled-coil domain containing 13 [Source:ZFIN;Acc:ZDB-GENE-061207-11],555345
AL954322.3,ENSDARG00000097266,si:ch211-229g11.5 [Source:NCBI gene;Acc:101886962],101886962
si:ch73-221f6.3,ENSDARG00000104807,si:ch73-221f6.3 [Source:ZFIN;Acc:ZDB-GENE-121214-21],108190743
cxcr2,ENSDARG00000054975,chemokine (C-X-C motif) receptor 2 [Source:ZFIN;Acc:ZDB-GENE-100414-1],796724
supv3l1,ENSDARG00000077728,SUV3-like helicase [Source:ZFIN;Acc:ZDB-GENE-030131-2838],570852
or103-2,ENSDARG00000094125,"odorant receptor, family C, subfamily 103, member 2 [Source:ZFIN;Acc:ZDB-GENE-010308-8]",554779
FP016142.6,ENSDARG00000102454,,NA
galnt8b.2,ENSDARG00000095324,"polypeptide N-acetylgalactosaminyltransferase 8b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041210-84]",100535692
zgc:174650,ENSDARG00000098510,zgc:174650 [Source:ZFIN;Acc:ZDB-GENE-080219-10],100141363
sept3,ENSDARG00000030656,septin 3 [Source:ZFIN;Acc:ZDB-GENE-050522-375],554123
tsg101b,ENSDARG00000011897,tumor susceptibility 101b [Source:ZFIN;Acc:ZDB-GENE-130530-542],100333057
ptger3,ENSDARG00000055781,prostaglandin E receptor 3 (subtype EP3) [Source:ZFIN;Acc:ZDB-GENE-120508-5],100000544
irgf2,ENSDARG00000092249,"immunity-related GTPase family, f2 [Source:ZFIN;Acc:ZDB-GENE-060503-460]",NA
snx33,ENSDARG00000014954,sorting nexin 33 [Source:ZFIN;Acc:ZDB-GENE-041111-209],100001421
eif3ea,ENSDARG00000090697,"eukaryotic translation initiation factor 3, subunit E, a [Source:ZFIN;Acc:ZDB-GENE-030131-3827]",325102
alkal1,ENSDARG00000074387,ALK and LTK ligand 1 [Source:ZFIN;Acc:ZDB-GENE-110411-243],100535009
irf1a,ENSDARG00000043492,interferon regulatory factor 1a [Source:ZFIN;Acc:ZDB-GENE-060421-4031],678604
tprn,ENSDARG00000101102,taperin [Source:ZFIN;Acc:ZDB-GENE-081104-254],101882537
pus3,ENSDARG00000028976,pseudouridylate synthase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9433],337487
lrp8,ENSDARG00000070074,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:ZFIN;Acc:ZDB-GENE-050506-134]",557734
stam2,ENSDARG00000005318,signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 [Source:ZFIN;Acc:ZDB-GENE-041114-64],492497
sin3b,ENSDARG00000062472,SIN3 transcription regulator family member B [Source:ZFIN;Acc:ZDB-GENE-030131-8264],560837
si:dkey-79i2.4,ENSDARG00000094710,si:dkey-79i2.4 [Source:ZFIN;Acc:ZDB-GENE-060503-553],NA
BX324166.1,ENSDARG00000097607,,NA
si:rp71-36a1.3,ENSDARG00000071662,si:rp71-36a1.3 [Source:ZFIN;Acc:ZDB-GENE-050208-566],100034563
si:dkey-237j10.2,ENSDARG00000094025,si:dkey-237j10.2 [Source:ZFIN;Acc:ZDB-GENE-100922-206],568721
surf1,ENSDARG00000003592,surfeit 1 [Source:ZFIN;Acc:ZDB-GENE-041108-2],557970
slc2a3b,ENSDARG00000037861,"solute carrier family 2 (facilitated glucose transporter), member 3b [Source:ZFIN;Acc:ZDB-GENE-121031-5]",100330897
pimr208,ENSDARG00000078162,"Pim proto-oncogene, serine/threonine kinase, related 208 [Source:ZFIN;Acc:ZDB-GENE-110914-62]",101884995
inpp5kb,ENSDARG00000078618,inositol polyphosphate-5-phosphatase Kb [Source:ZFIN;Acc:ZDB-GENE-100408-3],566188
cfbl,ENSDARG00000090730,"complement factor b, like [Source:ZFIN;Acc:ZDB-GENE-030131-2319]",792472
pex6,ENSDARG00000070958,peroxisomal biogenesis factor 6 [Source:ZFIN;Acc:ZDB-GENE-081104-252],792998
tmem160,ENSDARG00000069649,transmembrane protein 160 [Source:ZFIN;Acc:ZDB-GENE-060503-851],559491
irgf1,ENSDARG00000070774,"immunity-related GTPase family, f1 [Source:ZFIN;Acc:ZDB-GENE-051212-5]",100137101
CU695215.1,ENSDARG00000101591,,NA
rbks,ENSDARG00000019877,ribokinase [Source:ZFIN;Acc:ZDB-GENE-040625-112],415207
serp1,ENSDARG00000099439,stress-associated endoplasmic reticulum protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8741],336797
ppp1r3db,ENSDARG00000076248,"protein phosphatase 1, regulatory subunit 3Db [Source:ZFIN;Acc:ZDB-GENE-110201-1]",567375
si:ch211-189k9.2,ENSDARG00000079857,si:ch211-189k9.2 [Source:ZFIN;Acc:ZDB-GENE-100405-5],793832
smg1,ENSDARG00000054570,SMG1 phosphatidylinositol 3-kinase-related kinase [Source:ZFIN;Acc:ZDB-GENE-061013-767],569810
leap2,ENSDARG00000104654,liver-expressed antimicrobial peptide 2 [Source:ZFIN;Acc:ZDB-GENE-081022-131],793075
klhl23,ENSDARG00000078475,kelch-like family member 23 [Source:ZFIN;Acc:ZDB-GENE-081104-458],559613
cers4a,ENSDARG00000031387,ceramide synthase 4a [Source:ZFIN;Acc:ZDB-GENE-020808-1],259250
ugt2a5,ENSDARG00000011537,"UDP glucuronosyltransferase 2 family, polypeptide A5 [Source:ZFIN;Acc:ZDB-GENE-060929-796]",767705
bckdhbl,ENSDARG00000093569,"branched chain keto acid dehydrogenase E1, beta polypeptide, like [Source:ZFIN;Acc:ZDB-GENE-060830-1]",555648
si:ch211-1f22.12,ENSDARG00000093845,si:ch211-1f22.12 [Source:ZFIN;Acc:ZDB-GENE-121214-103],110439903
mettl5,ENSDARG00000068893,methyltransferase like 5 [Source:ZFIN;Acc:ZDB-GENE-041010-21],449776
slc35b1,ENSDARG00000038213,"solute carrier family 35, member B1 [Source:ZFIN;Acc:ZDB-GENE-040912-148]",447844
si:ch73-343g19.4,ENSDARG00000104398,si:ch73-343g19.4 [Source:ZFIN;Acc:ZDB-GENE-100922-108],100535926
si:dkey-34m19.3,ENSDARG00000078814,si:dkey-34m19.3 [Source:ZFIN;Acc:ZDB-GENE-030131-2206],100005466
lipeb,ENSDARG00000101145,"lipase, hormone-sensitive b [Source:ZFIN;Acc:ZDB-GENE-100921-71]",557893
vrk1,ENSDARG00000018006,vaccinia related kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2709],406694
mapk13,ENSDARG00000058470,mitogen-activated protein kinase 13 [Source:ZFIN;Acc:ZDB-GENE-041111-17],100002318
cabz01076234.2,ENSDARG00000067794,cabz01076234.2 [Source:ZFIN;Acc:ZDB-GENE-160727-2],100332077
CABZ01083442.1,ENSDARG00000105714,si:cabz01083442.1 [Source:NCBI gene;Acc:101883419],101883419
si:dkey-249p7.4,ENSDARG00000096663,si:dkey-249p7.4 [Source:ZFIN;Acc:ZDB-GENE-121214-270],100537239
si:dkey-182o15.5,ENSDARG00000053630,si:dkey-182o15.5 [Source:ZFIN;Acc:ZDB-GENE-160728-6],555755
atf7ip,ENSDARG00000069619,activating transcription factor 7 interacting protein [Source:ZFIN;Acc:ZDB-GENE-061103-178],558977
sat1a.2,ENSDARG00000095908,"spermidine/spermine N1-acetyltransferase 1a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040704-4]",431716
dusp5,ENSDARG00000019307,dual specificity phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-010625-1],114436
iqcg,ENSDARG00000068678,IQ motif containing G [Source:ZFIN;Acc:ZDB-GENE-050419-109],100322600
crygm2d18,ENSDARG00000073750,"crystallin, gamma M2d18 [Source:ZFIN;Acc:ZDB-GENE-040625-154]",415232
map7d3,ENSDARG00000060771,MAP7 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-121129-3],794500
rnf121,ENSDARG00000060282,ring finger protein 121 [Source:ZFIN;Acc:ZDB-GENE-050809-3],606559
pdxkb,ENSDARG00000036546,"pyridoxal (pyridoxine, vitamin B6) kinase b [Source:ZFIN;Acc:ZDB-GENE-030616-521]",564697
zgc:175177,ENSDARG00000102296,zgc:175177 [Source:ZFIN;Acc:ZDB-GENE-080303-30],100137609
CR925723.1,ENSDARG00000098403,,NA
CU467963.1,ENSDARG00000096872,,NA
clcn2a,ENSDARG00000062427,"chloride channel, voltage-sensitive 2a [Source:ZFIN;Acc:ZDB-GENE-070705-19]",100150892
BX571701.1,ENSDARG00000092118,,NA
CR925723.3,ENSDARG00000105069,,NA
fmnl3,ENSDARG00000004372,formin-like 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1571],407694
pitpnab,ENSDARG00000044091,"phosphatidylinositol transfer protein, alpha b [Source:ZFIN;Acc:ZDB-GENE-110408-51]",100333060
msh4,ENSDARG00000075826,mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643],559917
nek1,ENSDARG00000022350,NIMA-related kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040730-1],556002
aqp9b,ENSDARG00000053480,aquaporin 9b [Source:ZFIN;Acc:ZDB-GENE-070911-1],570191
si:ch211-145c1.1,ENSDARG00000042063,si:ch211-145c1.1 [Source:ZFIN;Acc:ZDB-GENE-070912-81],563686
ddx21,ENSDARG00000063626,DEAD (Asp-Glu-Ala-Asp) box helicase 21 [Source:ZFIN;Acc:ZDB-GENE-031113-10],799650
oxct1b,ENSDARG00000054319,3-oxoacid CoA transferase 1b [Source:ZFIN;Acc:ZDB-GENE-060929-212],560273
atp8b2,ENSDARG00000099216,ATPase phospholipid transporting 8B2 [Source:ZFIN;Acc:ZDB-GENE-030131-2474],NA
si:ch211-188c18.1,ENSDARG00000101654,si:ch211-188c18.1 [Source:ZFIN;Acc:ZDB-GENE-060503-296],100034480
atcayb,ENSDARG00000059781,"ataxia, cerebellar, Cayman type b [Source:ZFIN;Acc:ZDB-GENE-070912-220]",100329872
cspg4,ENSDARG00000078227,chondroitin sulfate proteoglycan 4 [Source:ZFIN;Acc:ZDB-GENE-050519-1],560393
BX005319.1,ENSDARG00000105738,,NA
tsn,ENSDARG00000041830,translin [Source:ZFIN;Acc:ZDB-GENE-030131-6039],334107
si:ch211-103a14.5,ENSDARG00000100747,si:ch211-103a14.5 [Source:ZFIN;Acc:ZDB-GENE-091204-414],100330921
si:cabz01080528.1,ENSDARG00000105657,si:cabz01080528.1 [Source:ZFIN;Acc:ZDB-GENE-160728-36],110439911
smarcd3b,ENSDARG00000019969,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3b [Source:ZFIN;Acc:ZDB-GENE-080509-2]",562140
panx1a,ENSDARG00000025285,pannexin 1a [Source:ZFIN;Acc:ZDB-GENE-040426-766],393890
ccnl1b,ENSDARG00000012140,cyclin L1b [Source:ZFIN;Acc:ZDB-GENE-030131-4813],326088
pax4,ENSDARG00000021336,paired box 4 [Source:ZFIN;Acc:ZDB-GENE-041210-244],561564
ugt5d1,ENSDARG00000002394,"UDP glucuronosyltransferase 5 family, polypeptide D1 [Source:ZFIN;Acc:ZDB-GENE-091118-36]",100415794
sstr1b,ENSDARG00000067925,somatostatin receptor 1b [Source:ZFIN;Acc:ZDB-GENE-120410-2],557645
ccl19b,ENSDARG00000039351,chemokine (C-C motif) ligand 19b [Source:ZFIN;Acc:ZDB-GENE-091204-19],795469
zgc:171509,ENSDARG00000068303,zgc:171509 [Source:ZFIN;Acc:ZDB-GENE-080219-48],100141339
pkdccb,ENSDARG00000038235,"protein kinase domain containing, cytoplasmic b [Source:ZFIN;Acc:ZDB-GENE-130530-599]",565254
pja2,ENSDARG00000100296,praja ring finger ubiquitin ligase 2 [Source:ZFIN;Acc:ZDB-GENE-060526-337],565118
crygm2d17,ENSDARG00000069817,"crystallin, gamma M2d17 [Source:ZFIN;Acc:ZDB-GENE-070720-9]",561929
glrx2,ENSDARG00000100944,glutaredoxin 2 [Source:ZFIN;Acc:ZDB-GENE-040718-101],436677
si:dkeyp-2e4.8,ENSDARG00000005010,si:dkeyp-2e4.8 [Source:ZFIN;Acc:ZDB-GENE-061207-81],101886989
fblim1,ENSDARG00000071558,filamin binding LIM protein 1 [Source:ZFIN;Acc:ZDB-GENE-061013-662],768160
znf16l,ENSDARG00000105532,zinc finger protein 16 like [Source:ZFIN;Acc:ZDB-GENE-160728-135],570544
si:ch1073-340i21.2,ENSDARG00000096990,si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430],100004528
dyrk2,ENSDARG00000094646,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2804],557602
lmx1bb,ENSDARG00000068365,"LIM homeobox transcription factor 1, beta b [Source:ZFIN;Acc:ZDB-GENE-050114-2]",554360
mfap3l,ENSDARG00000062752,microfibril associated protein 3 like [Source:ZFIN;Acc:ZDB-GENE-111229-2],557798
si:ch73-166o21.1,ENSDARG00000016674,si:ch73-166o21.1 [Source:ZFIN;Acc:ZDB-GENE-131120-76],100006932
prkcda,ENSDARG00000009208,"protein kinase C, delta a [Source:ZFIN;Acc:ZDB-GENE-030131-6503]",334571
slc25a21,ENSDARG00000060564,"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21 [Source:ZFIN;Acc:ZDB-GENE-060929-664]",767694
ankrd9,ENSDARG00000028804,ankyrin repeat domain 9 [Source:ZFIN;Acc:ZDB-GENE-041114-3],492328
CABZ01081777.1,ENSDARG00000105782,si:cabz01081777.1 [Source:NCBI gene;Acc:100331748],100331748
aadat,ENSDARG00000011410,aminoadipate aminotransferase [Source:ZFIN;Acc:ZDB-GENE-111229-1],557979
wars2,ENSDARG00000011801,"tryptophanyl tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-050306-26]",503745
cpe,ENSDARG00000055874,carboxypeptidase E [Source:ZFIN;Acc:ZDB-GENE-090313-68],407979
zgc:113274,ENSDARG00000059235,zgc:113274 [Source:ZFIN;Acc:ZDB-GENE-050508-2],552925
unc45a,ENSDARG00000103643,unc-45 myosin chaperone A [Source:ZFIN;Acc:ZDB-GENE-050417-158],550364
si:ch211-1f22.13,ENSDARG00000096623,si:ch211-1f22.13 [Source:ZFIN;Acc:ZDB-GENE-121214-68],NA
wu:fb18f06,ENSDARG00000097635,wu:fb18f06 [Source:ZFIN;Acc:ZDB-GENE-030131-261],NA
si:dkey-10h3.2,ENSDARG00000028912,si:dkey-10h3.2 [Source:ZFIN;Acc:ZDB-GENE-060503-142],565947
otpb,ENSDARG00000058379,orthopedia homeobox b [Source:ZFIN;Acc:ZDB-GENE-990708-7],30316
c8g,ENSDARG00000032098,"complement component 8, gamma polypeptide [Source:ZFIN;Acc:ZDB-GENE-040426-1898]",393837
ccdc73,ENSDARG00000093805,coiled-coil domain containing 73 [Source:ZFIN;Acc:ZDB-GENE-080812-3],NA
si:dkey-197i20.6,ENSDARG00000075629,si:dkey-197i20.6 [Source:ZFIN;Acc:ZDB-GENE-131127-557],565583
si:ch73-383g2.1,ENSDARG00000057107,si:ch73-383g2.1 [Source:ZFIN;Acc:ZDB-GENE-131121-54],NA
si:ch73-340m8.2,ENSDARG00000040258,si:ch73-340m8.2 [Source:ZFIN;Acc:ZDB-GENE-110411-209],100332982
pimr212,ENSDARG00000037246,"Pim proto-oncogene, serine/threonine kinase, related 212 [Source:ZFIN;Acc:ZDB-GENE-070424-268]",100151754
crygm2d8,ENSDARG00000116164,"crystallin, gamma M2d8 [Source:ZFIN;Acc:ZDB-GENE-040718-321]",436854
crygm2d8,ENSDARG00000116164,"crystallin, gamma M2d8 [Source:ZFIN;Acc:ZDB-GENE-040718-321]",100124618
rd3,ENSDARG00000031600,"retinal degeneration 3, GUCY2D regulator [Source:ZFIN;Acc:ZDB-GENE-040724-103]",791149
pyroxd2,ENSDARG00000014101,pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:ZFIN;Acc:ZDB-GENE-050506-147],553066
chmp1a,ENSDARG00000102643,charged multivesicular body protein 1A [Source:ZFIN;Acc:ZDB-GENE-040426-1474],393535
pm20d1.2,ENSDARG00000062096,"peptidase M20 domain containing 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061013-637]",768158
myhz2,ENSDARG00000012944,"myosin, heavy polypeptide 2, fast muscle specific [Source:ZFIN;Acc:ZDB-GENE-020604-1]",246275
irak1,ENSDARG00000025949,interleukin-1 receptor-associated kinase 1 [Source:ZFIN;Acc:ZDB-GENE-071116-5],569226
si:ch211-234p6.5,ENSDARG00000071460,si:ch211-234p6.5 [Source:ZFIN;Acc:ZDB-GENE-060503-692],101883353
dbt,ENSDARG00000101561,dihydrolipoamide branched chain transacylase E2 [Source:ZFIN;Acc:ZDB-GENE-050320-85],541388
crp7,ENSDARG00000071456,C-reactive protein 7 [Source:ZFIN;Acc:ZDB-GENE-070822-13],100124600
npas1,ENSDARG00000015876,neuronal PAS domain protein 1 [Source:ZFIN;Acc:ZDB-GENE-060503-934],559419
gata6,ENSDARG00000103589,GATA binding protein 6 [Source:ZFIN;Acc:ZDB-GENE-000622-1],58076
CT573392.1,ENSDARG00000097763,,NA
tmem86a,ENSDARG00000044034,transmembrane protein 86A [Source:ZFIN;Acc:ZDB-GENE-050320-81],541385
prpf38b,ENSDARG00000053101,pre-mRNA processing factor 38B [Source:ZFIN;Acc:ZDB-GENE-040426-2878],406810
CABZ01081780.1,ENSDARG00000063158,sodium/potassium/calcium exchanger 2-like [Source:NCBI gene;Acc:571043],571043
CABZ01081780.1,ENSDARG00000063158,sodium/potassium/calcium exchanger 2-like [Source:NCBI gene;Acc:571043],100332770
xpnpep3,ENSDARG00000007916,"X-prolyl aminopeptidase 3, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040426-2076]",573360
VIT,ENSDARG00000063631,vitrin [Source:HGNC Symbol;Acc:HGNC:12697],497398
dmbx1a,ENSDARG00000009922,diencephalon/mesencephalon homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-020117-1],142987
txlna,ENSDARG00000077037,taxilin alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2900],324180
pimr68,ENSDARG00000038955,"Pim proto-oncogene, serine/threonine kinase, related 68 [Source:ZFIN;Acc:ZDB-GENE-070912-431]",NA
nkx2.5,ENSDARG00000018004,NK2 homeobox 5 [Source:ZFIN;Acc:ZDB-GENE-980526-321],30696
phactr3b,ENSDARG00000019304,phosphatase and actin regulator 3b [Source:ZFIN;Acc:ZDB-GENE-050522-156],553558
rogdi,ENSDARG00000104413,rogdi homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-7582],335642
trappc11,ENSDARG00000004726,trafficking protein particle complex 11 [Source:ZFIN;Acc:ZDB-GENE-030131-1723],323003
gckr,ENSDARG00000086620,glucokinase (hexokinase 4) regulator [Source:ZFIN;Acc:ZDB-GENE-110411-248],NA
lhfpl3,ENSDARG00000021595,LHFPL tetraspan subfamily member 3 [Source:ZFIN;Acc:ZDB-GENE-040801-180],445050
rdh14b,ENSDARG00000002467,retinol dehydrogenase 14b [Source:ZFIN;Acc:ZDB-GENE-030131-6605],334665
si:dkeyp-117h8.4,ENSDARG00000043004,si:dkeyp-117h8.4 [Source:ZFIN;Acc:ZDB-GENE-030804-4],572032
noc4l,ENSDARG00000045565,nucleolar complex associated 4 homolog [Source:ZFIN;Acc:ZDB-GENE-050522-98],554096
lrrc14b,ENSDARG00000060788,leucine rich repeat containing 14B [Source:ZFIN;Acc:ZDB-GENE-060503-910],566643
