gene_name,ensembl,description,entrezgene
RF00004,ENSMFAG00000040464,"RNA, U2 small nuclear 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:48502]",NA
RF00026,ENSMFAG00000040466,"RNA, U6 small nuclear 805, pseudogene [Source:HGNC Symbol;Acc:HGNC:47768]",NA
RF00026,ENSMFAG00000040470,"RNA, U6 small nuclear 367, pseudogene [Source:HGNC Symbol;Acc:HGNC:47330]",NA
DPEP2NB,ENSMFAG00000040471,DPEP2 neighbor [Source:HGNC Symbol;Acc:HGNC:52385],107128386
,ENSMFAG00000040473,,NA
,ENSMFAG00000040474,,NA
RF00019,ENSMFAG00000040475,,NA
RF00026,ENSMFAG00000040476,,NA
RF00026,ENSMFAG00000040477,,NA
RF00004,ENSMFAG00000040478,"RNA, U2 small nuclear 66, pseudogene [Source:HGNC Symbol;Acc:HGNC:48559]",NA
,ENSMFAG00000040479,,NA
,ENSMFAG00000040480,,NA
RF00604,ENSMFAG00000040484,"small nucleolar RNA, C/D box 88B [Source:HGNC Symbol;Acc:HGNC:32748]",NA
,ENSMFAG00000040487,,NA
RF00026,ENSMFAG00000040488,"RNA, U6 small nuclear 673, pseudogene [Source:HGNC Symbol;Acc:HGNC:47636]",NA
RF00026,ENSMFAG00000040493,"RNA, U6 small nuclear 161, pseudogene [Source:HGNC Symbol;Acc:HGNC:47124]",NA
RF00026,ENSMFAG00000040494,"RNA, U6 small nuclear 884, pseudogene [Source:HGNC Symbol;Acc:HGNC:47847]",NA
,ENSMFAG00000040459,,NA
RF00019,ENSMFAG00000040458,,NA
HPS6,ENSMFAG00000040457,"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]",102146121
RF00004,ENSMFAG00000040456,,NA
ZNF436,ENSMFAG00000040454,zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814],102130543
,ENSMFAG00000040453,histamine N-methyltransferase [Source:NCBI gene;Acc:102127258],102127258
,ENSMFAG00000040449,,NA
RF00026,ENSMFAG00000040448,"RNA, U6 small nuclear 139, pseudogene [Source:HGNC Symbol;Acc:HGNC:47102]",NA
,ENSMFAG00000040446,,NA
RF00026,ENSMFAG00000042723,"RNA, U6 small nuclear 1201, pseudogene [Source:HGNC Symbol;Acc:HGNC:48164]",NA
,ENSMFAG00000042724,,NA
RF00019,ENSMFAG00000042725,,NA
RF00026,ENSMFAG00000042726,,NA
,ENSMFAG00000042727,,NA
RF00001,ENSMFAG00000042733,,NA
,ENSMFAG00000042734,,NA
AP5S1,ENSMFAG00000042735,adaptor related protein complex 5 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:15875],102133899
SEMG1,ENSMFAG00000042736,semenogelin 1 [Source:HGNC Symbol;Acc:HGNC:10742],102119450
ADAMTS7,ENSMFAG00000042737,ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223],102128857
RF00003,ENSMFAG00000042738,"RNA, U1 small nuclear 63, pseudogene [Source:HGNC Symbol;Acc:HGNC:48405]",NA
RF00026,ENSMFAG00000042741,,NA
RF00026,ENSMFAG00000042743,"RNA, U6 small nuclear 1039, pseudogene [Source:HGNC Symbol;Acc:HGNC:48002]",NA
RF00019,ENSMFAG00000042722,,NA
MIR7-1,ENSMFAG00000040444,microRNA 7-1 [Source:HGNC Symbol;Acc:HGNC:31638],NA
,ENSMFAG00000042721,,NA
RF00026,ENSMFAG00000036258,"RNA, U6 small nuclear 573, pseudogene [Source:HGNC Symbol;Acc:HGNC:47536]",NA
RF00100,ENSMFAG00000036263,,NA
RF00019,ENSMFAG00000036270,,NA
,ENSMFAG00000036271,,NA
,ENSMFAG00000036272,,NA
RF00026,ENSMFAG00000036273,,NA
RF00006,ENSMFAG00000036274,,NA
,ENSMFAG00000036275,,NA
RF00026,ENSMFAG00000036276,"RNA, U6 small nuclear 828, pseudogene [Source:HGNC Symbol;Acc:HGNC:47791]",NA
,ENSMFAG00000036278,putative oncomodulin-2 [Source:NCBI gene;Acc:102144923],102144923
PTGR1,ENSMFAG00000036279,prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429],102123447
RF00001,ENSMFAG00000036282,,NA
RF00085,ENSMFAG00000036283,"small nucleolar RNA, C/D box 28B [Source:HGNC Symbol;Acc:HGNC:52225]",NA
,ENSMFAG00000040442,,NA
RF00026,ENSMFAG00000040440,,NA
RF00026,ENSMFAG00000042720,"RNA, U6 small nuclear 9 [Source:HGNC Symbol;Acc:HGNC:34269]",NA
RF00026,ENSMFAG00000040439,"RNA, U6 small nuclear 1246, pseudogene [Source:HGNC Symbol;Acc:HGNC:48209]",NA
RF00019,ENSMFAG00000042719,,NA
,ENSMFAG00000042718,,NA
RF00001,ENSMFAG00000036256,,NA
MIR298,ENSMFAG00000042717,microRNA 298 [Source:HGNC Symbol;Acc:HGNC:33634],NA
RF00026,ENSMFAG00000036255,"RNA, U6 small nuclear 108, pseudogene [Source:HGNC Symbol;Acc:HGNC:47071]",NA
C5orf49,ENSMFAG00000036254,chromosome 5 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:27028],102131014
RF00026,ENSMFAG00000036253,"RNA, U6 small nuclear 359, pseudogene [Source:HGNC Symbol;Acc:HGNC:47322]",NA
RF00019,ENSMFAG00000040433,,NA
RF00026,ENSMFAG00000040432,"RNA, U6 small nuclear 221, pseudogene [Source:HGNC Symbol;Acc:HGNC:47184]",NA
,ENSMFAG00000040431,,NA
,ENSMFAG00000040430,,NA
,ENSMFAG00000040697,,NA
,ENSMFAG00000040700,ral-GDS-related protein-like [Source:NCBI gene;Acc:102124288],102124288
RF00001,ENSMFAG00000040701,,NA
RF00003,ENSMFAG00000040702,"RNA, U1 small nuclear 49, pseudogene [Source:HGNC Symbol;Acc:HGNC:48391]",NA
TKTL2,ENSMFAG00000040704,transketolase like 2 [Source:HGNC Symbol;Acc:HGNC:25313],101925866
DENND1B,ENSMFAG00000040708,DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404],102140160
RF00019,ENSMFAG00000040709,,NA
,ENSMFAG00000040710,,NA
RF00001,ENSMFAG00000040711,,NA
,ENSMFAG00000040712,,NA
RF00026,ENSMFAG00000040713,"RNA, U6 small nuclear 307, pseudogene [Source:HGNC Symbol;Acc:HGNC:47270]",NA
RF00026,ENSMFAG00000040714,"RNA, U6 small nuclear 983, pseudogene [Source:HGNC Symbol;Acc:HGNC:47946]",NA
RF00026,ENSMFAG00000033538,"RNA, U6 small nuclear 273, pseudogene [Source:HGNC Symbol;Acc:HGNC:47236]",NA
BTD,ENSMFAG00000033539,biotinidase [Source:HGNC Symbol;Acc:HGNC:1122],101926326
,ENSMFAG00000033540,60S ribosomal protein L29-like [Source:NCBI gene;Acc:102115828],102115828
ODF1,ENSMFAG00000033541,outer dense fiber of sperm tails 1 [Source:HGNC Symbol;Acc:HGNC:8113],102125295
,ENSMFAG00000033546,,NA
,ENSMFAG00000033548,,NA
RF00026,ENSMFAG00000033550,,NA
,ENSMFAG00000033551,,NA
RF00019,ENSMFAG00000033552,,NA
RF00026,ENSMFAG00000033554,"RNA, U6 small nuclear 1097, pseudogene [Source:HGNC Symbol;Acc:HGNC:48060]",NA
RF00001,ENSMFAG00000033555,,NA
MIR129-2,ENSMFAG00000033556,microRNA 129-2 [Source:HGNC Symbol;Acc:HGNC:31513],NA
RF00026,ENSMFAG00000033557,"RNA, U6 small nuclear 591, pseudogene [Source:HGNC Symbol;Acc:HGNC:47554]",NA
,ENSMFAG00000033566,interleukin-27 subunit alpha-like [Source:NCBI gene;Acc:102145935],102145935
,ENSMFAG00000033567,,NA
RF00026,ENSMFAG00000033568,,NA
RF00026,ENSMFAG00000033569,,NA
MIR409,ENSMFAG00000033571,microRNA 409 [Source:HGNC Symbol;Acc:HGNC:32055],NA
RF00019,ENSMFAG00000033572,,NA
RF00001,ENSMFAG00000033573,,NA
RF00026,ENSMFAG00000033574,"RNA, U6 small nuclear 690, pseudogene [Source:HGNC Symbol;Acc:HGNC:47653]",NA
LRRC6,ENSMFAG00000040429,leucine rich repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:16725],102117095
OR52K2,ENSMFAG00000042711,olfactory receptor family 52 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15223],102128333
,ENSMFAG00000033536,,NA
RF00026,ENSMFAG00000040693,,NA
RF00026,ENSMFAG00000040692,"RNA, U6 small nuclear 664, pseudogene [Source:HGNC Symbol;Acc:HGNC:47627]",NA
RF00019,ENSMFAG00000042707,,NA
MIR611,ENSMFAG00000040428,microRNA 611 [Source:HGNC Symbol;Acc:HGNC:32867],NA
,ENSMFAG00000036250,,NA
RF00001,ENSMFAG00000040427,,NA
RF00026,ENSMFAG00000036249,"RNA, U6 small nuclear 1018, pseudogene [Source:HGNC Symbol;Acc:HGNC:47981]",NA
,ENSMFAG00000036248,,NA
,ENSMFAG00000040691,,NA
RF00026,ENSMFAG00000036246,"RNA, U6 small nuclear 445, pseudogene [Source:HGNC Symbol;Acc:HGNC:47408]",NA
,ENSMFAG00000042705,,NA
RF00026,ENSMFAG00000040424,"RNA, U6 small nuclear 74, pseudogene [Source:HGNC Symbol;Acc:HGNC:42564]",NA
RF00019,ENSMFAG00000040423,,NA
RF00026,ENSMFAG00000033533,,NA
,ENSMFAG00000038941,,NA
RF00001,ENSMFAG00000038943,,NA
,ENSMFAG00000038944,,NA
,ENSMFAG00000038949,,NA
,ENSMFAG00000038952,,NA
RF00026,ENSMFAG00000038953,"RNA, U6 small nuclear 1005, pseudogene [Source:HGNC Symbol;Acc:HGNC:47968]",NA
RF00026,ENSMFAG00000038955,"RNA, U6 small nuclear 620, pseudogene [Source:HGNC Symbol;Acc:HGNC:47583]",NA
,ENSMFAG00000038956,,NA
RF00019,ENSMFAG00000038957,,NA
RF00026,ENSMFAG00000038958,"RNA, U6 small nuclear 861, pseudogene [Source:HGNC Symbol;Acc:HGNC:47824]",NA
SMCO3,ENSMFAG00000038961,single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:34401],102134555
CEP57L1,ENSMFAG00000038962,centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561],102134326
RF00001,ENSMFAG00000038966,,NA
MIR598,ENSMFAG00000038968,microRNA 598 [Source:HGNC Symbol;Acc:HGNC:32854],NA
RF02145,ENSMFAG00000038969,,NA
RF00026,ENSMFAG00000038971,"RNA, U6 small nuclear 1184, pseudogene [Source:HGNC Symbol;Acc:HGNC:48147]",NA
RF00019,ENSMFAG00000038973,,NA
RF00026,ENSMFAG00000038974,,NA
RF00026,ENSMFAG00000036243,"RNA, U6 small nuclear 612, pseudogene [Source:HGNC Symbol;Acc:HGNC:47575]",NA
,ENSMFAG00000033530,,NA
KDSR,ENSMFAG00000042704,3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021],102137436
,ENSMFAG00000033529,,NA
S100A3,ENSMFAG00000042703,S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493],102117525
,ENSMFAG00000040422,,NA
RF00026,ENSMFAG00000042702,"RNA, U6 small nuclear 1092, pseudogene [Source:HGNC Symbol;Acc:HGNC:48055]",NA
RF00001,ENSMFAG00000040420,,NA
MIR95,ENSMFAG00000040419,microRNA 95 [Source:HGNC Symbol;Acc:HGNC:31647],NA
RF00026,ENSMFAG00000036038,"RNA, U6 small nuclear 1198, pseudogene [Source:HGNC Symbol;Acc:HGNC:48161]",NA
MIR124-3,ENSMFAG00000036039,microRNA 124-3 [Source:HGNC Symbol;Acc:HGNC:31504],NA
RF00026,ENSMFAG00000036040,"RNA, U6 small nuclear 154, pseudogene [Source:HGNC Symbol;Acc:HGNC:47117]",NA
RF00019,ENSMFAG00000036041,,NA
HTR1B,ENSMFAG00000042700,5-hydroxytryptamine receptor 1B [Source:HGNC Symbol;Acc:HGNC:5287],102116001
RF00026,ENSMFAG00000033525,"RNA, U6 small nuclear 1037, pseudogene [Source:HGNC Symbol;Acc:HGNC:48000]",NA
RF00001,ENSMFAG00000038939,,NA
RF00026,ENSMFAG00000036242,"RNA, U6 small nuclear 992, pseudogene [Source:HGNC Symbol;Acc:HGNC:47955]",NA
DOLK,ENSMFAG00000042699,dolichol kinase [Source:NCBI gene;Acc:101925965],101925965
MIR101-2,ENSMFAG00000034736,microRNA 101-2 [Source:HGNC Symbol;Acc:HGNC:31489],NA
RF00019,ENSMFAG00000038938,,NA
RF00026,ENSMFAG00000034735,"RNA, U6 small nuclear 166, pseudogene [Source:HGNC Symbol;Acc:HGNC:47129]",NA
MIR337,ENSMFAG00000033522,microRNA 337 [Source:HGNC Symbol;Acc:HGNC:31774],NA
RF00026,ENSMFAG00000034734,"RNA, U6 small nuclear 1325, pseudogene [Source:HGNC Symbol;Acc:HGNC:48288]",NA
RF00026,ENSMFAG00000034733,"RNA, U6 small nuclear 927, pseudogene [Source:HGNC Symbol;Acc:HGNC:47890]",NA
RF00001,ENSMFAG00000034732,,NA
MIR5004,ENSMFAG00000033521,microRNA 5004 [Source:HGNC Symbol;Acc:HGNC:43532],NA
,ENSMFAG00000038933,,NA
RF00026,ENSMFAG00000038932,"RNA, U6 small nuclear 1066, pseudogene [Source:HGNC Symbol;Acc:HGNC:48029]",NA
RF00026,ENSMFAG00000038929,,NA
RF00026,ENSMFAG00000042697,"RNA, U6 small nuclear 570, pseudogene [Source:HGNC Symbol;Acc:HGNC:47533]",NA
RF00019,ENSMFAG00000038928,,NA
MIR1306,ENSMFAG00000036238,microRNA 1306 [Source:HGNC Symbol;Acc:HGNC:35371],NA
,ENSMFAG00000037433,,NA
RF00026,ENSMFAG00000037435,"RNA, U6 small nuclear 380, pseudogene [Source:HGNC Symbol;Acc:HGNC:47343]",NA
RF00001,ENSMFAG00000037436,,NA
PPP4R3A,ENSMFAG00000037442,protein phosphatase 4 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:20219],101864822
,ENSMFAG00000037443,,NA
MIR1296,ENSMFAG00000037446,microRNA 1296 [Source:HGNC Symbol;Acc:HGNC:35249],NA
RF00026,ENSMFAG00000037447,"RNA, U6 small nuclear 948, pseudogene [Source:HGNC Symbol;Acc:HGNC:47911]",NA
RF00019,ENSMFAG00000037449,,NA
,ENSMFAG00000037451,,NA
RF00026,ENSMFAG00000037452,"RNA, U6 small nuclear 613, pseudogene [Source:HGNC Symbol;Acc:HGNC:47576]",NA
RF00026,ENSMFAG00000037455,"RNA, U6 small nuclear 382, pseudogene [Source:HGNC Symbol;Acc:HGNC:47345]",NA
RF00342,ENSMFAG00000037457,,NA
RF00001,ENSMFAG00000037459,,NA
,ENSMFAG00000037460,,NA
RF00026,ENSMFAG00000037464,"RNA, U6 small nuclear 558, pseudogene [Source:HGNC Symbol;Acc:HGNC:47521]",NA
RF00019,ENSMFAG00000037466,,NA
,ENSMFAG00000042696,,NA
RF00026,ENSMFAG00000033518,"RNA, U6 small nuclear 566, pseudogene [Source:HGNC Symbol;Acc:HGNC:47529]",NA
EFCAB3,ENSMFAG00000037432,EF-hand calcium binding domain 3 [Source:HGNC Symbol;Acc:HGNC:26379],102145228
RF00026,ENSMFAG00000034727,"RNA, U6 small nuclear 1081, pseudogene [Source:HGNC Symbol;Acc:HGNC:48044]",NA
RF00001,ENSMFAG00000036034,,NA
RF00574,ENSMFAG00000036033,"small nucleolar RNA, C/D box 69 [Source:HGNC Symbol;Acc:HGNC:32730]",NA
PLPP6,ENSMFAG00000038925,phospholipid phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:23682],102121681
MIR25,ENSMFAG00000036032,microRNA 25 [Source:HGNC Symbol;Acc:HGNC:31609],NA
RF00026,ENSMFAG00000042695,"RNA, U6 small nuclear 334, pseudogene [Source:HGNC Symbol;Acc:HGNC:47297]",NA
RF00019,ENSMFAG00000036031,,NA
RF00026,ENSMFAG00000037431,"RNA, U6 small nuclear 897, pseudogene [Source:HGNC Symbol;Acc:HGNC:47860]",NA
MIR522,ENSMFAG00000040901,microRNA 522 [Source:HGNC Symbol;Acc:HGNC:32127],NA
RF00001,ENSMFAG00000040902,,NA
RF00026,ENSMFAG00000040903,"RNA, U6 small nuclear 862, pseudogene [Source:HGNC Symbol;Acc:HGNC:47825]",NA
,ENSMFAG00000040906,,NA
RF00019,ENSMFAG00000040907,,NA
MIR217,ENSMFAG00000040908,microRNA 217 [Source:HGNC Symbol;Acc:HGNC:31594],NA
RF00026,ENSMFAG00000040909,"RNA, U6 small nuclear 507, pseudogene [Source:HGNC Symbol;Acc:HGNC:47470]",NA
RF00026,ENSMFAG00000040911,"RNA, U6 small nuclear 1315, pseudogene [Source:HGNC Symbol;Acc:HGNC:48278]",NA
RF00026,ENSMFAG00000034725,"RNA, U6 small nuclear 1232, pseudogene [Source:HGNC Symbol;Acc:HGNC:48195]",NA
RF02190,ENSMFAG00000034724,,NA
RF00001,ENSMFAG00000033515,,NA
,ENSMFAG00000040898,,NA
RF00019,ENSMFAG00000040897,,NA
MIR548C,ENSMFAG00000036026,microRNA 548c [Source:HGNC Symbol;Acc:HGNC:32800],NA
AMIGO2,ENSMFAG00000036236,adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073],102124161
RF00026,ENSMFAG00000040689,"RNA, U6 small nuclear 1102, pseudogene [Source:HGNC Symbol;Acc:HGNC:48065]",NA
RF00026,ENSMFAG00000037429,"RNA, U6 small nuclear 1329, pseudogene [Source:HGNC Symbol;Acc:HGNC:48292]",NA
,ENSMFAG00000036234,,NA
RF00001,ENSMFAG00000033511,,NA
RF00026,ENSMFAG00000038920,"RNA, U6 small nuclear 1001, pseudogene [Source:HGNC Symbol;Acc:HGNC:47964]",NA
RF00019,ENSMFAG00000033510,,NA
RF02106,ENSMFAG00000040411,,NA
,ENSMFAG00000034722,,NA
RF00001,ENSMFAG00000040410,,NA
RF00026,ENSMFAG00000037427,"RNA, U6 small nuclear 898, pseudogene [Source:HGNC Symbol;Acc:HGNC:47861]",NA
RF00026,ENSMFAG00000040409,"RNA, U6 small nuclear 579, pseudogene [Source:HGNC Symbol;Acc:HGNC:47542]",NA
RF00026,ENSMFAG00000038919,"RNA, U6 small nuclear 1186, pseudogene [Source:HGNC Symbol;Acc:HGNC:48149]",NA
CROT,ENSMFAG00000036023,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],NA
ATP8B4,ENSMFAG00000034721,ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536],102138535
,ENSMFAG00000037426,,NA
PIGW,ENSMFAG00000036468,phosphatidylinositol glycan anchor biosynthesis class W [Source:HGNC Symbol;Acc:HGNC:23213],102130804
,ENSMFAG00000036470,,NA
RF00019,ENSMFAG00000036471,,NA
RF00026,ENSMFAG00000036472,"RNA, U6 small nuclear 168, pseudogene [Source:HGNC Symbol;Acc:HGNC:47131]",NA
RF00001,ENSMFAG00000036473,,NA
P2RY12,ENSMFAG00000036474,purinergic receptor P2Y12 [Source:NCBI gene;Acc:102122720],102122720
,ENSMFAG00000036475,,NA
RF00026,ENSMFAG00000036479,,NA
RF00026,ENSMFAG00000036481,"RNA, U6 small nuclear 518, pseudogene [Source:HGNC Symbol;Acc:HGNC:47481]",NA
RF00019,ENSMFAG00000036482,,NA
RF00026,ENSMFAG00000036483,,NA
,ENSMFAG00000036021,,NA
MIR320E,ENSMFAG00000034720,microRNA 320e [Source:HGNC Symbol;Acc:HGNC:38230],NA
RF00001,ENSMFAG00000034718,,NA
,ENSMFAG00000036232,,NA
,ENSMFAG00000038917,protein FAM127C [Source:NCBI gene;Acc:102118337],102118337
RF00026,ENSMFAG00000033506,,NA
RF00026,ENSMFAG00000040405,"RNA, U6 small nuclear 410, pseudogene [Source:HGNC Symbol;Acc:HGNC:47373]",NA
RF00026,ENSMFAG00000033761,"RNA, U6 small nuclear 1131, pseudogene [Source:HGNC Symbol;Acc:HGNC:48094]",NA
RF00019,ENSMFAG00000033764,,NA
,ENSMFAG00000033774,,NA
C17orf58,ENSMFAG00000033777,chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568],102144606
,ENSMFAG00000033778,,NA
RF00001,ENSMFAG00000033779,,NA
,ENSMFAG00000033781,,NA
RF00026,ENSMFAG00000033785,"RNA, U6 small nuclear 133, pseudogene [Source:HGNC Symbol;Acc:HGNC:47096]",NA
RF00026,ENSMFAG00000033786,"RNA, U6 small nuclear 403, pseudogene [Source:HGNC Symbol;Acc:HGNC:47366]",NA
RF00026,ENSMFAG00000033787,"RNA, U6 small nuclear 648, pseudogene [Source:HGNC Symbol;Acc:HGNC:47611]",NA
RF00019,ENSMFAG00000033788,,NA
,ENSMFAG00000033790,,NA
RF00001,ENSMFAG00000033799,,NA
,ENSMFAG00000033801,,NA
,ENSMFAG00000033802,,NA
RF00026,ENSMFAG00000033804,"RNA, U6 small nuclear 844, pseudogene [Source:HGNC Symbol;Acc:HGNC:47807]",NA
RF00026,ENSMFAG00000033805,"RNA, U6 small nuclear 904, pseudogene [Source:HGNC Symbol;Acc:HGNC:47867]",NA
RF00019,ENSMFAG00000033809,,NA
RF00026,ENSMFAG00000033810,,NA
MIR195,ENSMFAG00000033811,microRNA 195 [Source:HGNC Symbol;Acc:HGNC:31566],NA
,ENSMFAG00000033812,,NA
RF00001,ENSMFAG00000033813,,NA
PRNP,ENSMFAG00000033814,prion protein [Source:NCBI gene;Acc:102127229],102127229
RF00026,ENSMFAG00000033815,"RNA, U6 small nuclear 337, pseudogene [Source:HGNC Symbol;Acc:HGNC:47300]",NA
,ENSMFAG00000033816,transcriptional repressor p66-alpha-like [Source:NCBI gene;Acc:102139770],102139770
RF00026,ENSMFAG00000033817,"RNA, U6 small nuclear 171, pseudogene [Source:HGNC Symbol;Acc:HGNC:47134]",NA
,ENSMFAG00000033818,5-hydroxytryptamine receptor 1F [Source:NCBI gene;Acc:102146631],102146631
,ENSMFAG00000033825,,NA
RF00019,ENSMFAG00000033826,,NA
RF00026,ENSMFAG00000033827,"RNA, U6 small nuclear 485, pseudogene [Source:HGNC Symbol;Acc:HGNC:47448]",NA
,ENSMFAG00000033828,,NA
RF00026,ENSMFAG00000033829,"RNA, U6 small nuclear 546, pseudogene [Source:HGNC Symbol;Acc:HGNC:47509]",NA
RF00026,ENSMFAG00000033830,"RNA, U6 small nuclear 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:34264]",NA
RF02217,ENSMFAG00000033832,,NA
,ENSMFAG00000036465,,NA
,ENSMFAG00000033504,,NA
RF00026,ENSMFAG00000037424,"RNA, U6 small nuclear 1204, pseudogene [Source:HGNC Symbol;Acc:HGNC:48167]",NA
RF00019,ENSMFAG00000036231,,NA
RF00026,ENSMFAG00000036018,,NA
RF00026,ENSMFAG00000036464,"RNA, U6 small nuclear 1082, pseudogene [Source:HGNC Symbol;Acc:HGNC:48045]",NA
SIVA1,ENSMFAG00000036228,SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712],102141749
RF02179,ENSMFAG00000034716,,NA
,ENSMFAG00000033758,,NA
,ENSMFAG00000037422,,NA
RF00349,ENSMFAG00000034715,,NA
RF00026,ENSMFAG00000036227,,NA
,ENSMFAG00000040401,,NA
RF00019,ENSMFAG00000037421,,NA
RF00026,ENSMFAG00000040400,,NA
RF00006,ENSMFAG00000036015,vault RNA 1-3 [Source:HGNC Symbol;Acc:HGNC:12656],NA
,ENSMFAG00000040684,transmembrane and coiled-coil domain-containing protein 3 [Source:NCBI gene;Acc:102133803],102133803
RF00026,ENSMFAG00000040399,,NA
,ENSMFAG00000033503,,NA
RF00026,ENSMFAG00000040683,,NA
RF00019,ENSMFAG00000036014,,NA
RF01946,ENSMFAG00000038916,,NA
,ENSMFAG00000036013,olfactory receptor 149-like [Source:NCBI gene;Acc:102119896],102119896
,ENSMFAG00000034714,,NA
RF00026,ENSMFAG00000036012,,NA
RF01877,ENSMFAG00000033502,,NA
RF00026,ENSMFAG00000037418,,NA
RF00026,ENSMFAG00000036223,,NA
,ENSMFAG00000033756,,NA
RF00019,ENSMFAG00000037417,,NA
,ENSMFAG00000040682,,NA
RF00026,ENSMFAG00000038914,"RNA, U6 small nuclear 511, pseudogene [Source:HGNC Symbol;Acc:HGNC:47474]",NA
RF00026,ENSMFAG00000033500,"RNA, U6 small nuclear 1196, pseudogene [Source:HGNC Symbol;Acc:HGNC:48159]",NA
RF00026,ENSMFAG00000034710,"RNA, U6 small nuclear 918, pseudogene [Source:HGNC Symbol;Acc:HGNC:47881]",NA
RF00426,ENSMFAG00000036219,small Cajal body-specific RNA 4 [Source:HGNC Symbol;Acc:HGNC:32560],NA
,ENSMFAG00000036009,,NA
,ENSMFAG00000040395,,NA
RF00019,ENSMFAG00000036218,,NA
RF00568,ENSMFAG00000034709,,NA
,ENSMFAG00000036008,,NA
RF00026,ENSMFAG00000037414,"RNA, U6 small nuclear 421, pseudogene [Source:HGNC Symbol;Acc:HGNC:47384]",NA
,ENSMFAG00000033499,,NA
RF00019,ENSMFAG00000040392,,NA
RF00026,ENSMFAG00000040391,"RNA, U6 small nuclear 1273, pseudogene [Source:HGNC Symbol;Acc:HGNC:48236]",NA
RF00026,ENSMFAG00000036007,"RNA, U6 small nuclear 1210, pseudogene [Source:HGNC Symbol;Acc:HGNC:48173]",NA
RF00001,ENSMFAG00000036216,,NA
,ENSMFAG00000036006,60S ribosomal protein L21 [Source:NCBI gene;Acc:102141029],107130448
,ENSMFAG00000036006,60S ribosomal protein L21 [Source:NCBI gene;Acc:102141029],107130245
,ENSMFAG00000036006,60S ribosomal protein L21 [Source:NCBI gene;Acc:102141029],102141029
RF00026,ENSMFAG00000037214,"RNA, U6 small nuclear 1112, pseudogene [Source:HGNC Symbol;Acc:HGNC:48075]",NA
RF00026,ENSMFAG00000037215,"RNA, U6 small nuclear 163, pseudogene [Source:HGNC Symbol;Acc:HGNC:47126]",NA
,ENSMFAG00000037217,,NA
RF00019,ENSMFAG00000037219,,NA
RF00001,ENSMFAG00000037220,,NA
,ENSMFAG00000037221,,NA
RF00006,ENSMFAG00000037226,vault RNA 1-1 [Source:HGNC Symbol;Acc:HGNC:12654],NA
RF00026,ENSMFAG00000037231,"RNA, U6 small nuclear 762, pseudogene [Source:HGNC Symbol;Acc:HGNC:47725]",NA
RF00026,ENSMFAG00000037232,"RNA, U6 small nuclear 616, pseudogene [Source:HGNC Symbol;Acc:HGNC:47579]",NA
,ENSMFAG00000037210,,NA
RF00026,ENSMFAG00000037209,"RNA, U6 small nuclear 61, pseudogene [Source:HGNC Symbol;Acc:HGNC:42551]",NA
RF00019,ENSMFAG00000036214,,NA
RF00026,ENSMFAG00000037208,"RNA, U6 small nuclear 394, pseudogene [Source:HGNC Symbol;Acc:HGNC:47357]",NA
,ENSMFAG00000036213,,NA
RF00001,ENSMFAG00000040896,,NA
EML5,ENSMFAG00000034011,echinoderm microtubule associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18197],102119657
KIRREL1,ENSMFAG00000034013,kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734],102143965
RF00026,ENSMFAG00000034020,"RNA, U6 small nuclear 1267, pseudogene [Source:HGNC Symbol;Acc:HGNC:48230]",NA
RF00026,ENSMFAG00000034022,,NA
RF00001,ENSMFAG00000034023,,NA
RF00026,ENSMFAG00000034024,"RNA, U6 small nuclear 1035, pseudogene [Source:HGNC Symbol;Acc:HGNC:47998]",NA
RF00019,ENSMFAG00000034025,,NA
,ENSMFAG00000034706,,NA
MIRLET7C,ENSMFAG00000040895,microRNA let-7c [Source:HGNC Symbol;Acc:HGNC:31480],NA
,ENSMFAG00000040894,,NA
